gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj,correct, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs ,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
1754-2,1.44743E+12,29,filler,firetruck,target,1,1,2,garbagecan,distractor,3,3,rubberduck,distractor,2,1,1,1,0,vehicle,,1.44743E+12,vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,firetruck, , ,,,,
1754-2,1.44743E+12,30,filler,iguana,target,1,1,2,lobster,distractor,3,3,mailbox,distractor,2,1,1,1,0,lizard,,1.44743E+12,lizard,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,iguana, , ,,,,
1754-2,1.44743E+12,31,filler,elephant,target,1,2,2,cactus,distractor,3,3,carrot,distractor,1,1,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,elephant, , ,,,,
1754-2,1.44743E+12,32,filler,grapefruit,target,1,2,2,clarinet,distractor,3,3,artichoke,distractor,1,1,1,1,0,fruit,,1.44743E+12,fruit,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,grapefruit, , ,,,,
1754-2,1.44743E+12,33,filler,schoolbus,target,1,1,2,lemon,distractor,2,1,lime,distractor,3,3,1,1,0,vehicle,,1.44743E+12,vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,schoolbus, , ,,,,
1754-2,1.44743E+12,34,filler,polarbear,target,1,3,3,fox,distractor,2,1,tennisball,distractor,1,2,1,1,0,biggest animal,,1.44743E+12,biggest animal,TRUE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,polarbear, , ,,,,
1754-2,1.44743E+12,35,filler,snake,target,1,1,1,gloves,distractor,3,3,basketball,distractor,2,2,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,snake, , ,,,,
1754-2,1.44743E+12,36,colorAndSize,small_blue_guitar,target,1,3,1,big_green_guitar,distractor,2,3,big_green_guitar,distractor,1,2,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,guitar,small,blue,,,,
1754-2,1.44743E+12,37,colorAndSize,big_blue_comb,target,1,3,2,small_black_comb,distractor,1,3,small_black_comb,distractor,2,1,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,comb,big,blue,,,,
1754-2,1.44743E+12,38,colorOnly,big_white_teacup,target,1,2,2,big_pink_teacup,distractor,3,3,small_pink_teacup,distractor,1,1,1,1,0,white,,1.44743E+12,white,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,teacup,big,white,,,,
1754-2,1.44743E+12,39,filler,camera,target,1,2,3,fox,distractor,1,1,orange,distractor,3,2,1,1,0,takes photos,,1.44743E+12,takes photos,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,camera, , ,,,,
1754-2,1.44743E+12,40,filler,penguin,target,1,3,3,trumpet,distractor,2,1,zucchini,distractor,1,2,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,penguin, , ,,,,
1754-2,1.44743E+12,41,filler,camera,target,1,3,3,pumpkin,distractor,1,1,tomato,distractor,2,2,1,1,0,takes photos,,1.44743E+12,takes photos,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,camera, , ,,,,
1754-2,1.44743E+12,42,filler,toilet,target,1,1,3,ketchup,distractor,2,1,bulldozer,distractor,3,2,1,1,0,bathroom,,1.44743E+12,bathroom,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,toilet, , ,,,,
1754-2,1.44743E+12,43,colorAndSize,small_blue_tack,target,1,1,3,big_red_tack,distractor,2,1,big_red_tack,distractor,3,2,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,tack,small,blue,,,,
1754-2,1.44743E+12,44,filler,bulldozer,target,1,3,1,binoculars,distractor,1,3,garbagecan,distractor,2,2,1,1,0,vehicle,,1.44743E+12,vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,bulldozer, , ,,,,
1754-2,1.44743E+12,45,filler,firehydrant,target,1,3,2,piano,distractor,1,3,hotdog,distractor,2,1,1,1,0,fire related,,1.44743E+12,fire related,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,firehydrant, , ,,,,
1754-2,1.44743E+12,46,filler,feather,target,1,3,1,pumpkin,distractor,2,2,lemon,distractor,1,3,1,1,0,lightest weight,,1.44743E+12,lightest weight,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,feather, , ,,,,
1754-2,1.44743E+12,47,filler,sheep,target,1,3,2,piano,distractor,1,1,hotdog,distractor,2,3,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,sheep, , ,,,,
1754-2,1.44743E+12,48,sizeOnly,small_orange_napkin,target,1,2,1,big_yellow_napkin,distractor,1,2,big_orange_napkin,distractor,3,3,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,napkin,small,orange,,,,
1754-2,1.44743E+12,49,sizeOnly,big_purple_rug,target,1,2,1,small_blue_rug,distractor,3,3,small_purple_rug,distractor,1,2,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,rug,big,purple,,,,
1754-2,1.44743E+12,50,filler,violin,target,1,1,3,crocodile,distractor,2,1,fox,distractor,3,2,1,1,0,musical,,1.44743E+12,musical,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,violin, , ,,,,
1754-2,1.44743E+12,51,filler,car,target,1,2,2,garbagecan,distractor,1,1,dresser,distractor,3,3,1,1,0,vehicle,,1.44743E+12,vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,car, , ,,,,
1754-2,1.44743E+12,52,filler,bear,target,1,3,1,basketball,distractor,1,2,violin,distractor,2,3,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,bear, , ,,,,
1754-2,1.44743E+12,53,filler,snowflake,target,1,2,2,carrot,distractor,1,1,kiwi,distractor,3,3,1,1,0,weather,,1.44743E+12,weather,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,snowflake, , ,,,,
1754-2,1.44743E+12,54,filler,lemon,target,1,3,3,broccoli,distractor,1,1,raspberry,distractor,2,2,1,1,0,sour,,1.44743E+12,sour,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lemon, , ,,,,
1754-2,1.44743E+12,55,filler,schoolbus,target,1,1,1,zucchini,distractor,2,2,bulldozer,distractor,3,3,1,1,0,children to school,,1.44743E+12,children to school,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,schoolbus, , ,,,,
1754-2,1.44743E+12,56,filler,lobster,target,1,2,3,cherries,distractor,1,2,horse,distractor,3,1,1,1,0,from the sea,,1.44743E+12,from the sea,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lobster, , ,,,,
1754-2,1.44743E+12,57,colorAndSize,big_green_avocado,target,1,2,1,small_black_avocado,distractor,1,3,small_black_avocado,distractor,3,2,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,avocado,big,green,,,,
1754-2,1.44743E+12,58,filler,snowflake,target,1,2,3,broccoli,distractor,3,1,violin,distractor,1,2,1,1,0,weather,,1.44743E+12,weather,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,snowflake, , ,,,,
1754-2,1.44743E+12,59,filler,carrot,target,1,1,1,basketball,distractor,3,2,schoolbus,distractor,2,3,1,1,0,vegetable,,1.44743E+12,vegetable,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,carrot, , ,,,,
1754-2,1.44743E+12,60,filler,basketball,target,1,3,3,violin,distractor,2,2,cactus,distractor,1,1,1,1,0,sports equipment,,1.44743E+12,sports equipment,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,basketball, , ,,,,
1754-2,1.44743E+12,61,filler,cherries,target,1,1,3,crocodile,distractor,3,2,lobster,distractor,2,1,1,1,0,fruit,,1.44743E+12,fruit,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,cherries, , ,,,,
1754-2,1.44743E+12,62,sizeOnly,big_pink_phone,target,1,3,3,small_pink_phone,distractor,1,2,small_white_phone,distractor,2,1,1,1,0,largest,,1.44743E+12,largest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,phone,big,pink,,,,
1754-2,1.44743E+12,63,filler,rubberduck,target,1,3,1,penguin,distractor,1,2,cactus,distractor,2,3,1,1,0,toy,,1.44743E+12,toy,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,rubberduck, , ,,,,
1754-2,1.44743E+12,64,colorOnly,big_blue_ornament,target,1,2,2,big_purple_ornament,distractor,3,3,small_purple_ornament,distractor,1,1,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,ornament,big,blue,,,,
1754-2,1.44743E+12,65,sizeOnly,big_red_chair,target,1,2,1,small_red_chair,distractor,3,2,small_green_chair,distractor,1,3,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,chair,big,red,,,,
1754-2,1.44743E+12,66,colorOnly,big_blue_candle,target,1,3,1,small_red_candle,distractor,2,2,big_red_candle,distractor,1,3,1,1,0,purple,,1.44743E+12,purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,candle,big,blue,,,,
1754-2,1.44743E+12,67,filler,garbagecan,target,1,3,2,basketball,distractor,1,3,clarinet,distractor,2,1,1,1,0,trash,,1.44743E+12,trash,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,garbagecan, , ,,,,
1754-2,1.44743E+12,68,colorAndSize,small_white_shoe,target,1,1,3,big_yellow_shoe,distractor,3,2,big_yellow_shoe,distractor,2,1,1,1,0,white,,1.44743E+12,white,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,shoe,small,white,,,,
1754-2,1.44743E+12,69,filler,elephant,target,1,1,3,firehydrant,distractor,2,1,motorcycle,distractor,3,2,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,elephant, , ,,,,
1754-2,1.44743E+12,70,filler,feather,target,1,1,2,grapefruit,distractor,2,3,violin,distractor,3,1,1,1,0,lightest weight,,1.44743E+12,lightest weight,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,feather, , ,,,,
1754-2,1.44743E+12,71,filler,football,target,1,2,3,grapefruit,distractor,1,1,feather,distractor,3,2,1,1,0,sports equipment,,1.44743E+12,sports equipment,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,football, , ,,,,
1754-2,1.44743E+12,72,filler,chick,target,1,1,3,lion,distractor,2,2,watermelon,distractor,3,1,1,1,0,smallest animal,,1.44743E+12,smallest animal,TRUE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,chick, , ,,,,
1754-2,1.44743E+12,73,colorAndSize,small_green_pepper,target,1,3,1,big_red_pepper,distractor,2,2,big_red_pepper,distractor,1,3,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,pepper,small,green,,,,
1754-2,1.44743E+12,74,colorAndSize,small_red_yarn,target,1,1,2,big_purple_yarn,distractor,2,1,big_purple_yarn,distractor,3,3,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,yarn,small,red,,,,
1754-2,1.44743E+12,75,filler,motorcycle,target,1,2,2,eggplant,distractor,1,1,teddybear,distractor,3,3,1,1,0,vehicle,,1.44743E+12,vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,motorcycle, , ,,,,
1754-2,1.44743E+12,76,filler,elephant,target,1,2,1,dresser,distractor,3,2,tophat,distractor,1,3,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,elephant, , ,,,,
1754-2,1.44743E+12,77,filler,television,target,1,1,1,coconut,distractor,3,2,watermelon,distractor,2,3,1,1,0,electronics,,1.44743E+12,electronics,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,television, , ,,,,
1754-2,1.44743E+12,78,filler,hotdog,target,1,3,2,bear,distractor,1,3,coconut,distractor,2,1,1,1,0,multiple food,,1.44743E+12,multiple food,FALSE,FALSE,FALSE,TRUE,TRUE,, FALSE, FALSE,hotdog, , ,,,,
1754-2,1.44743E+12,79,filler,banana,target,1,3,1,football,distractor,2,2,watermelon,distractor,1,3,1,1,0,yellow fruit,,1.44743E+12,yellow fruit,FALSE,TRUE,FALSE,FALSE,TRUE,, FALSE, FALSE,banana, , ,,,,
1754-2,1.44743E+12,80,filler,violin,target,1,2,3,cactus,distractor,3,1,feather,distractor,1,2,1,1,0,musical instrument,,1.44743E+12,musical instrument,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,violin, , ,,,,
1754-2,1.44743E+12,81,filler,mailbox,target,1,3,2,lion,distractor,1,3,garlic,distractor,2,1,1,1,0,mail,,1.44743E+12,mail,FALSE,FALSE,TRUE,FALSE,,TRUE, FALSE, FALSE,mailbox, , ,,,,
1754-2,1.44743E+12,82,colorAndSize,small_green_framee,target,1,1,2,big_pink_framee,distractor,3,3,big_pink_framee,distractor,2,1,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,framee,small,green,,,,
1754-2,1.44743E+12,83,sizeOnly,big_purple_stapler,target,1,1,2,small_red_stapler,distractor,3,1,small_purple_stapler,distractor,2,3,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,stapler,big,purple,,,,
1754-2,1.44743E+12,84,sizeOnly,small_pink_golfball,target,1,3,2,big_blue_golfball,distractor,2,3,big_pink_golfball,distractor,1,1,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,golfball,small,pink,,,,
1754-2,1.44743E+12,85,sizeOnly,big_pink_bucket,target,1,1,1,small_pink_bucket,distractor,2,3,small_red_bucket,distractor,3,2,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,bucket,big,pink,,,,
1754-2,1.44743E+12,86,filler,tophat,target,1,1,2,rubberduck,distractor,2,1,kitten,distractor,3,3,1,1,0,wear on head,,1.44743E+12,wear on head,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,tophat, , ,,,,
1754-2,1.44743E+12,87,filler,tennisball,target,1,2,2,polarbear,distractor,3,1,binoculars,distractor,1,3,1,1,0,ball,,1.44743E+12,ball,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,tennisball, , ,,,,
1754-2,1.44743E+12,88,filler,tomato,target,1,3,1,iguana,distractor,2,3,horse,distractor,1,2,1,1,0,fruit,,1.44743E+12,fruit,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,tomato, , ,,,,
1754-2,1.44743E+12,89,filler,broccoli,target,1,1,3,trumpet,distractor,2,1,rubberduck,distractor,3,2,1,1,0,vegetable,,1.44743E+12,vegetable,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,broccoli, , ,,,,
1754-2,1.44743E+12,90,filler,pumpkin,target,1,1,1,car,distractor,3,3,chick,distractor,2,2,1,1,0,food,,1.44743E+12,food,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,pumpkin, , ,,,,
1754-2,1.44743E+12,91,colorAndSize,small_blue_cap,target,1,1,3,big_orange_cap,distractor,2,2,big_orange_cap,distractor,3,1,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,cap,small,blue,,,,
1754-2,1.44743E+12,92,colorAndSize,small_pink_balloon,target,1,2,1,big_yellow_balloon,distractor,3,3,big_yellow_balloon,distractor,1,2,1,1,0,pink,,1.44743E+12,pink,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,balloon,small,pink,,,,
1754-2,1.44743E+12,93,filler,firetruck,target,1,3,3,flamingo,distractor,1,1,strawberry,distractor,2,2,1,1,0,vehicle,,1.44743E+12,vehicle,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,firetruck, , ,,,,
1754-2,1.44743E+12,94,filler,snowflake,target,1,2,1,polarbear,distractor,1,2,iguana,distractor,3,3,1,1,0,weather,,1.44743E+12,weather,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,snowflake, , ,,,,
1754-2,1.44743E+12,95,colorOnly,small_brown_belt,target,1,2,2,small_black_belt,distractor,1,3,big_black_belt,distractor,3,1,1,1,0,brown,,1.44743E+12,brown,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,belt,small,brown,,,,
1754-2,1.44743E+12,96,colorOnly,small_purple_hairdryer,target,1,3,2,small_pink_hairdryer,distractor,2,1,big_pink_hairdryer,distractor,1,3,1,1,0,small purple,,1.44743E+12,small purple,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,hairdryer,small,purple,,,,
1754-2,1.44743E+12,97,filler,fox,target,1,3,2,orange,distractor,1,3,watermelon,distractor,2,1,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,fox, , ,,,,
1754-2,1.44743E+12,98,sizeOnly,small_purple_rock,target,1,1,1,big_purple_rock,distractor,3,3,big_green_rock,distractor,2,2,1,1,0,small purple,,1.44743E+12,small purple,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,rock,small,purple,,,,
1754-2,1.44743E+12,99,colorAndSize,small_orange_billiardball,target,1,3,1,big_purple_billiardball,distractor,1,3,big_purple_billiardball,distractor,2,2,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,billiardball,small,orange,,,,
1754-2,1.44743E+12,100,filler,firehydrant,target,1,1,1,firetruck,distractor,2,2,orange,distractor,3,3,1,1,0,fire hose attaches to this,,1.44743E+12,fire hose attaches to this,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,firehydrant, , ,,,,
1754-2,1.44743E+12,101,filler,clarinet,target,1,3,3,strawberry,distractor,1,1,watermelon,distractor,2,2,1,1,0,musical instrument,,1.44743E+12,musical instrument,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,clarinet, , ,,,,
1754-2,1.44743E+12,102,filler,baseball,target,1,1,2,kitten,distractor,3,1,bear,distractor,2,3,1,1,0,sports,,1.44743E+12,sports,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,baseball, , ,,,,
1754-2,1.44743E+12,103,colorOnly,small_purple_butterfly,target,1,3,2,big_blue_butterfly,distractor,2,1,small_blue_butterfly,distractor,1,3,1,1,0,pink,,1.44743E+12,pink,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,butterfly,small,purple,,,,
1754-2,1.44743E+12,104,filler,firehydrant,target,1,2,2,ketchup,distractor,3,3,snake,distractor,1,1,1,1,0,fire,,1.44743E+12,fire,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,firehydrant, , ,,,,
1754-2,1.44743E+12,105,sizeOnly,small_brown_jacket,target,1,1,1,big_brown_jacket,distractor,3,2,big_green_jacket,distractor,2,3,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,jacket,small,brown,,,,
1754-2,1.44743E+12,106,filler,smokedetector,target,1,3,3,iguana,distractor,1,1,snowflake,distractor,2,2,1,1,0,fire,,1.44743E+12,fire,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,smokedetector, , ,,,,
1754-2,1.44743E+12,107,colorOnly,small_green_bracelet,target,1,1,2,big_purple_bracelet,distractor,2,3,small_purple_bracelet,distractor,3,1,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bracelet,small,green,,,,
1754-2,1.44743E+12,108,colorOnly,small_orange_cushion,target,1,3,3,small_blue_cushion,distractor,1,1,big_blue_cushion,distractor,2,2,1,1,0,brown,,1.44743E+12,brown,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,cushion,small,orange,,,,
,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-3,1.44743E+12,1,colorOnly,big_purple_stapler,target,1,1,3,small_red_stapler,distractor,2,1,big_red_stapler,distractor,3,2,3,1,2,poop,which one?___small or purple?,1447426145527___1447426153673___1447426153954,poop,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,stapler,big,purple,,,,
1984-3,1.44743E+12,2,colorAndSize,big_blue_toothbrush,target,1,2,2,small_red_toothbrush,distractor,1,1,small_red_toothbrush,distractor,3,3,2,1,1,big,poop or pee?,1447426164509___1447426166820,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,toothbrush,big,blue,,,,
1984-3,1.44743E+12,3,filler,baseball,target,1,2,2,tire,distractor,1,1,orange,distractor,3,3,2,1,1,sport,tomatoe,1447426175368___1447426175722,sport,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,baseball, , ,,,,
1984-3,1.44743E+12,4,sizeOnly,big_blue_tack,target,1,3,1,small_blue_tack,distractor,1,2,small_red_tack,distractor,2,3,1,1,0,large,,1.44743E+12,large,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,tack,big,blue,,,,
1984-3,1.44743E+12,5,sizeOnly,big_pink_teacup,target,1,2,3,small_pink_teacup,distractor,1,2,small_white_teacup,distractor,3,1,1,1,0,large,,1.44743E+12,large,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,teacup,big,pink,,,,
1984-3,1.44743E+12,6,colorOnly,small_green_guitar,target,1,1,2,big_blue_guitar,distractor,3,1,small_blue_guitar,distractor,2,3,1,1,0,nature,,1.44743E+12,nature,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,guitar,small,green,,,,
1984-3,1.44743E+12,7,colorAndSize,big_black_book,target,1,2,2,small_blue_book,distractor,1,3,small_blue_book,distractor,3,1,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,book,big,black,,,,
1984-3,1.44743E+12,8,colorAndSize,small_purple_rug,target,1,1,3,big_blue_rug,distractor,3,1,big_blue_rug,distractor,2,2,1,1,0,small,,1.44743E+12,small,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,rug,small,purple,,,,
1984-3,1.44743E+12,9,filler,smokedetector,target,1,1,1,car,distractor,2,2,football,distractor,3,3,1,1,0,fire,,1.44743E+12,fire,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,smokedetector, , ,,,,
1984-3,1.44743E+12,10,filler,broccoli,target,1,2,1,santahat,distractor,1,3,grapefruit,distractor,3,2,1,1,0,weed,,1.44743E+12,weed,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,broccoli, , ,,,,"strategy: ""weed"" means ""green"""
1984-3,1.44743E+12,11,filler,tophat,target,1,2,1,tomato,distractor,1,3,horse,distractor,3,2,1,1,0,magic,,1.44743E+12,magic,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,tophat, , ,,,,
1984-3,1.44743E+12,12,filler,basketball,target,1,3,1,binoculars,distractor,1,2,watermelon,distractor,2,3,1,1,0,sport,,1.44743E+12,sport,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,basketball, , ,,,,
1984-3,1.44743E+12,13,filler,santahat,target,1,2,3,watermelon,distractor,3,2,strawberry,distractor,1,1,1,1,0,fat,,1.44743E+12,fat,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,santahat, , ,,,,
1984-3,1.44743E+12,14,filler,tooth,target,1,1,2,snowflake,distractor,2,1,broccoli,distractor,3,3,1,1,0,mouth,,1.44743E+12,mouth,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,tooth, , ,,,,
1984-3,1.44743E+12,15,filler,camera,target,1,3,3,teddybear,distractor,2,1,tire,distractor,1,2,1,1,0,pic,,1.44743E+12,pic,FALSE,FALSE,FALSE,TRUE,,TRUE, FALSE, FALSE,camera, , ,,,,
1984-3,1.44743E+12,16,filler,hotdog,target,1,2,3,piano,distractor,1,2,gloves,distractor,3,1,1,1,0,weiner,,1.44743E+12,weiner,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,hotdog, , ,,,,
1984-3,1.44743E+12,17,filler,toilet,target,1,3,1,sheep,distractor,1,2,firetruck,distractor,2,3,1,1,0,poopie,,1.44743E+12,poopie,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,toilet, , ,,,,
1984-3,1.44743E+12,18,filler,tooth,target,1,1,3,tomato,distractor,3,2,coconut,distractor,2,1,2,1,1,mouth,haha,1447426257893___1447426260074,mouth,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,tooth, , ,,,,
1984-3,1.44743E+12,19,filler,ketchup,target,1,1,3,horse,distractor,2,1,garbagecan,distractor,3,2,1,1,0,food,,1.44743E+12,food,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,ketchup, , ,,,,
1984-3,1.44743E+12,20,filler,egg,target,1,2,3,flamingo,distractor,1,2,camera,distractor,3,1,1,1,0,breakfast,,1.44743E+12,breakfast,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,egg, , ,,,,
1984-3,1.44743E+12,21,filler,fox,target,1,1,1,lime,distractor,3,3,tire,distractor,2,2,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,fox, , ,,,,
1984-3,1.44743E+12,22,filler,lemon,target,1,2,2,smokedetector,distractor,3,3,carrot,distractor,1,1,1,1,0,sour,,1.44743E+12,sour,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lemon, , ,,,,
1984-3,1.44743E+12,23,filler,car,target,1,3,2,tophat,distractor,2,3,cherries,distractor,1,1,1,1,0,vroom,,1.44743E+12,vroom,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,car, , ,,,,
1984-3,1.44743E+12,24,sizeOnly,big_pink_weddingcake,target,1,2,2,small_white_weddingcake,distractor,3,3,small_pink_weddingcake,distractor,1,1,1,1,0,big,,1.44743E+12,big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,weddingcake,big,pink,,,,
1984-3,1.44743E+12,25,filler,polarbear,target,1,2,3,strawberry,distractor,3,2,binoculars,distractor,1,1,1,1,0,large sack,,1.44743E+12,large sack,TRUE,FALSE,FALSE,TRUE,,, FALSE, FALSE,polarbear, , ,,,,
1984-3,1.44743E+12,26,sizeOnly,small_yellow_balloon,target,1,2,1,big_yellow_balloon,distractor,3,3,big_pink_balloon,distractor,1,2,1,1,0,small,,1.44743E+12,small,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,balloon,small,yellow,,,,
