,gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,alt3Name,alt3TargetStatus,alt3SpLocs,alt3LisLocs,alt3Basiclevel,alt3superdomain,alt4Name,alt4TargetStatus,alt4SpLocs,alt4LisLocs,alt4Basiclevel,alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,basiclevelMentioned,superClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,X,notes
1167,5239-5,1450000000000,38,subSuperTrial,distr33,clownFish,target,3,4,fish,animal,blackStimulus,NA,1,1,NA,NA,train,distrClass3,4,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA,bed,distrClass3,2,3,NA,furniture,1,1,0,clownfish,,1450000000000,clownfish,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,clownFish,NA,NA,,NA,NA,
1168,5239-5,1450000000000,39,subSuperTrial,distr33,catfish,target,3,2,fish,animal,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass3,2,4,NA,vehicle,bed,distrClass3,4,3,NA,furniture,blackStimulus,NA,5,5,NA,NA,2,2,0,fish___scary guy,,1449258330896___1449258333806,fish,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,catfish,NA,NA,,NA,NA,
1170,5239-5,1450000000000,41,subSuperTrial,distr33,mnMs,target,3,3,candy,snack,rosemary,distrClass3,4,4,NA,plant,elephant,distrClass3,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,2,1,1,m&m's,he was a little scary,1449258346502___1449258353053,m&m's,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,mnMs,NA,NA,,NA,NA,
1171,5239-5,1450000000000,42,subSuperTrial,distr33,hummingBird,target,3,3,bird,animal,blackStimulus,NA,5,5,NA,NA,bookcase,distrClass3,4,2,NA,furniture,wardrobe,distrClass3,2,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,1,1,0,humming bird,,1450000000000,humming bird,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,hummingBird,NA,NA,,NA,NA,
1172,5239-5,1450000000000,43,subSuperTrial,distr23,goldFish,target,4,3,fish,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass3,3,4,NA,plant,squirrel,distrClass2,2,2,NA,animal,1,1,0,goldfish,,1450000000000,goldfish,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,goldFish,NA,NA,,NA,NA,
1173,5239-5,1450000000000,44,subSuperTrial,distr22,grizzlyBear,target,4,3,bear,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,sheep,distrClass2,2,2,NA,animal,rabbit,distrClass2,3,4,NA,animal,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,grizzlyBear,NA,NA,,NA,NA,
1175,5239-5,1450000000000,46,subSuperTrial,distr23,diningTable,target,2,4,table,furniture,blackStimulus,NA,5,5,NA,NA,elephant,distrClass3,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,lamp,distrClass2,4,2,NA,furniture,1,1,0,coffee table,,1450000000000,coffee table,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,diningTable,NA,NA,,NA,NA,
1176,5239-5,1450000000000,47,subSuperTrial,distr22,dalmatian,target,3,2,dog,animal,blackStimulus,NA,5,5,NA,NA,cow,distrClass2,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,snake,distrClass2,4,3,NA,animal,1,1,0,dalmation,,1450000000000,dalmation,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,dalmatian,NA,NA,,NA,NA,
1179,5239-5,1450000000000,50,subSuperTrial,distr33,bedsideTable,target,3,2,table,furniture,crocodile,distrClass3,2,4,NA,animal,elephant,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,nightstand,,1450000000000,nightstand,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,bedsideTable,NA,NA,,NA,NA,
1180,5239-5,1450000000000,51,subSuperTrial,distr22,germanShepherd,target,4,3,dog,animal,chick,distrClass2,2,2,NA,animal,rhino,distrClass2,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,german shepard,,1450000000000,german shepard,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,germanShepherd,NA,NA,,NA,NA,
1182,5239-5,1450000000000,53,subSuperTrial,distr23,minivan,target,3,3,car,vehicle,train,distrClass2,4,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass3,2,4,NA,animal,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,minivan,NA,NA,,NA,NA,
1186,5239-5,1450000000000,57,subSuperTrial,distr12,skittles,target,4,2,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,candyCorn,distrClass1,3,3,candy,snack,pretzels,distrClass2,2,4,NA,snack,1,1,0,skittles,,1450000000000,skittles,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,skittles,NA,NA,,NA,NA,
1191,5239-5,1450000000000,62,subSuperTrial,distr23,eagle,target,2,3,bird,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sheep,distrClass2,3,2,NA,animal,socks,distrClass3,4,4,NA,clothing,1,1,0,eagle,,1450000000000,eagle,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,eagle,NA,NA,,NA,NA,
1192,5239-5,1450000000000,63,subSuperTrial,distr23,suv,target,3,4,car,vehicle,squirrel,distrClass3,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,train,distrClass2,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,suv,NA,NA,,NA,NA,
1194,5239-5,1450000000000,65,subSuperTrial,distr12,pandaBear,target,4,4,bear,animal,blackStimulus,NA,5,5,NA,NA,cow,distrClass2,2,3,NA,animal,koalaBear,distrClass1,3,2,bear,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,panda,,1450000000000,panda,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,pandaBear,NA,NA,,NA,NA,
1195,5239-5,1450000000000,66,subSuperTrial,distr22,pigeon,target,3,4,bird,animal,sheep,distrClass2,2,2,NA,animal,rhino,distrClass2,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,bird,,1450000000000,bird,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,pigeon,NA,NA,,NA,NA,
1197,5239-5,1450000000000,68,subSuperTrial,distr23,dressShirt,target,4,4,shirt,clothing,blackStimulus,NA,1,1,NA,NA,train,distrClass3,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,dress,distrClass2,3,2,NA,clothing,1,1,0,blue shirt,,1450000000000,blue shirt,FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,dressShirt,NA,NA,,NA,NA,
1199,5239-5,1450000000000,70,subSuperTrial,distr12,husky,target,2,2,dog,animal,snake,distrClass2,3,3,NA,animal,greyhound,distrClass1,4,4,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,husky,,1450000000000,husky,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,husky,NA,NA,,NA,NA,
1200,5239-5,1450000000000,71,subSuperTrial,distr22,sportsCar,target,4,3,car,vehicle,blackStimulus,NA,1,1,NA,NA,motorcycle,distrClass2,2,4,NA,vehicle,firetruck,distrClass2,3,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,sportsCar,NA,NA,,NA,NA,
1201,5239-5,1450000000000,72,subSuperTrial,distr23,poloShirt,target,3,3,shirt,clothing,bathrobe,distrClass2,2,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bookcase,distrClass3,4,4,NA,furniture,1,1,0,blue shirt,,1450000000000,blue shirt,FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,poloShirt,NA,NA,,NA,NA,
1205,2195-2,1450000000000,4,subSuperTrial,distr33,goldFish,target,3,3,fish,animal,lamp,distrClass3,4,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,wardrobe,distrClass3,2,2,NA,furniture,1,1,0,FISH,,1450000000000,FISH,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,goldFish,NA,NA,,NA,NA,
1206,2195-2,1450000000000,5,subSuperTrial,distr22,tShirt,target,2,4,shirt,clothing,socks,distrClass2,3,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,gloves,distrClass2,4,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,1,1,0,SHIRT,,1450000000000,SHIRT,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,tShirt,NA,NA,,NA,NA,
1209,2195-2,1450000000000,8,subSuperTrial,distr33,eagle,target,2,3,bird,animal,ivy,distrClass3,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,3,4,NA,plant,1,1,0,EAGLE,,1450000000000,EAGLE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,eagle,NA,NA,,NA,NA,
1211,2195-2,1450000000000,10,subSuperTrial,distr12,minivan,target,4,2,car,vehicle,sedan,distrClass1,3,4,car,vehicle,ambulance,distrClass2,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,WHITE VAN,,1450000000000,WHITE VAN,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,minivan,NA,NA,,NA,NA,
1213,2195-2,1450000000000,12,subSuperTrial,distr23,hawaiiShirt,target,4,3,shirt,clothing,blackStimulus,NA,5,5,NA,NA,lobster,distrClass3,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,socks,distrClass2,3,2,NA,clothing,1,1,0,SHIRT,,1450000000000,SHIRT,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,hawaiiShirt,NA,NA,,NA,NA,
1215,2195-2,1450000000000,14,subSuperTrial,distr23,diningTable,target,3,4,table,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bed,distrClass2,4,3,NA,furniture,elephant,distrClass3,2,2,NA,animal,1,1,0,TABLE,,1450000000000,TABLE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,diningTable,NA,NA,,NA,NA,
1216,2195-2,1450000000000,15,subSuperTrial,distr33,clownFish,target,3,2,fish,animal,blackStimulus,NA,1,1,NA,NA,grasses,distrClass3,2,3,NA,plant,dress,distrClass3,4,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,1,1,0,FISH,,1450000000000,FISH,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,clownFish,NA,NA,,NA,NA,
1217,2195-2,1450000000000,16,subSuperTrial,distr12,rose,target,3,4,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,2,3,flower,plant,ivy,distrClass2,4,2,NA,plant,1,1,0,ROSE,,1450000000000,ROSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,rose,NA,NA,,NA,NA,
1218,2195-2,1450000000000,17,subSuperTrial,distr12,husky,target,2,2,dog,animal,greyhound,distrClass1,3,4,dog,animal,blackStimulus,NA,5,5,NA,NA,chick,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,WOLF,,1450000000000,WOLF,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,husky,NA,NA,,NA,NA,
1220,2195-2,1450000000000,19,subSuperTrial,distr23,blackBear,target,2,3,bear,animal,cow,distrClass2,3,4,NA,animal,bed,distrClass3,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,BEAR,,1450000000000,BEAR,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,blackBear,NA,NA,,NA,NA,
1221,2195-2,1450000000000,20,subSuperTrial,distr22,poloShirt,target,4,4,shirt,clothing,bathrobe,distrClass2,2,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,dress,distrClass2,3,3,NA,clothing,1,1,0,POLO SHIRT,,1450000000000,POLO SHIRT,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,poloShirt,NA,NA,,NA,NA,
1223,2195-2,1450000000000,22,subSuperTrial,distr23,grizzlyBear,target,3,2,bear,animal,lamp,distrClass3,2,3,NA,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sheep,distrClass2,4,4,NA,animal,1,1,0,BEAR,,1450000000000,BEAR,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,grizzlyBear,NA,NA,,NA,NA,
1224,2195-2,1450000000000,23,subSuperTrial,distr12,suv,target,2,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,sedan,distrClass1,3,3,car,vehicle,ambulance,distrClass2,4,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,WHITE SUV,,1450000000000,WHITE SUV,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,suv,NA,NA,,NA,NA,
1226,2195-2,1450000000000,25,subSuperTrial,distr33,mnMs,target,2,4,candy,snack,crocodile,distrClass3,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,grasses,distrClass3,3,2,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,M&M,,1450000000000,M&M,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,mnMs,NA,NA,,NA,NA,
1229,2195-2,1450000000000,28,subSuperTrial,distr22,dressShirt,target,2,4,shirt,clothing,socks,distrClass2,4,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,gloves,distrClass2,3,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,1,1,0,SHIRT,,1450000000000,SHIRT,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,dressShirt,NA,NA,,NA,NA,
1230,2195-2,1450000000000,29,subSuperTrial,distr23,dalmatian,target,3,4,dog,animal,rhino,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,train,distrClass3,4,2,NA,vehicle,1,1,0,DOG,,1450000000000,DOG,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,dalmatian,NA,NA,,NA,NA,
1231,2195-2,1450000000000,30,subSuperTrial,distr22,tulip,target,3,3,flower,plant,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass2,2,2,NA,plant,grasses,distrClass2,4,4,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,ROSE,,1450000000000,ROSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,tulip,NA,NA,,NA,NA,
1233,2195-2,1450000000000,32,subSuperTrial,distr22,picnicTable,target,2,3,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bed,distrClass2,4,2,NA,furniture,bookcase,distrClass2,3,4,NA,furniture,1,1,0,PICNIC TABLE,,1450000000000,PICNIC TABLE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,picnicTable,NA,NA,,NA,NA,
1234,2195-2,1450000000000,33,subSuperTrial,distr22,pandaBear,target,3,4,bear,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass2,2,2,NA,animal,sheep,distrClass2,4,3,NA,animal,1,1,0,BEAR,,1450000000000,BEAR,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,pandaBear,NA,NA,,NA,NA,
1236,2195-2,1450000000000,35,subSuperTrial,distr23,polarBear,target,2,2,bear,animal,blackStimulus,NA,5,5,NA,NA,ambulance,distrClass3,3,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,elephant,distrClass2,4,4,NA,animal,1,1,0,POLAR BEAR,,1450000000000,POLAR BEAR,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,polarBear,NA,NA,,NA,NA,
1242,2195-2,1450000000000,41,subSuperTrial,distr12,daisy,target,3,4,flower,plant,pottedPlant,distrClass2,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lily,distrClass1,4,2,flower,plant,1,1,0,DAISY,,1450000000000,DAISY,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,daisy,NA,NA,,NA,NA,
1243,2195-2,1450000000000,42,subSuperTrial,distr12,germanShepherd,target,4,4,dog,animal,sheep,distrClass2,3,3,NA,animal,greyhound,distrClass1,2,2,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,SMALLER DOG,,1450000000000,SMALLER DOG,TRUE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,germanShepherd,NA,NA,,NA,NA,
1246,2195-2,1450000000000,45,subSuperTrial,distr33,gummyBears,target,4,3,candy,snack,blackStimulus,NA,5,5,NA,NA,train,distrClass3,3,2,NA,vehicle,squirrel,distrClass3,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,GUMMIE BEARS,,1450000000000,GUMMIE BEARS,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,gummyBears,NA,NA,,NA,NA,
1252,2195-2,1450000000000,51,subSuperTrial,distr12,bedsideTable,target,2,2,table,furniture,sideTable,distrClass1,4,4,table,furniture,wardrobe,distrClass2,3,3,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,DRAWERS,,1450000000000,DRAWERS,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,bedsideTable,NA,NA,,NA,NA,
1253,2195-2,1450000000000,52,subSuperTrial,distr23,sportsCar,target,4,4,car,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,firetruck,distrClass2,3,2,NA,vehicle,squirrel,distrClass3,2,3,NA,animal,1,1,0,CAR,,1450000000000,CAR,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,sportsCar,NA,NA,,NA,NA,
1255,2195-2,1450000000000,54,subSuperTrial,distr12,sunflower,target,2,4,flower,plant,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,4,2,flower,plant,blackStimulus,NA,1,1,NA,NA,ivy,distrClass2,3,3,NA,plant,1,1,0,SUNFLOWER,,1450000000000,SUNFLOWER,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,sunflower,NA,NA,,NA,NA,
1256,2195-2,1450000000000,55,subSuperTrial,distr22,parrot,target,4,3,bird,animal,snake,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cow,distrClass2,3,4,NA,animal,1,1,0,PARROT,,1450000000000,PARROT,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,parrot,NA,NA,,NA,NA,
1263,2195-2,1450000000000,62,subSuperTrial,distr33,hummingBird,target,3,3,bird,animal,grasses,distrClass3,4,4,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,chips,distrClass3,2,2,NA,snack,1,1,0,HUMMIONGBIRD,,1450000000000,HUMMIONGBIRD,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,hummingBird,NA,NA,,NA,NA,
1264,2195-2,1450000000000,63,subSuperTrial,distr22,skittles,target,2,2,candy,snack,chips,distrClass2,3,4,NA,snack,blackStimulus,NA,1,1,NA,NA,pretzels,distrClass2,4,3,NA,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,SKITTLES,,1450000000000,SKITTLES,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,skittles,NA,NA,,NA,NA,
1265,2195-2,1450000000000,64,subSuperTrial,distr33,catfish,target,4,3,fish,animal,dress,distrClass3,2,4,NA,clothing,pretzels,distrClass3,3,2,NA,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,FISH,,1450000000000,FISH,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,catfish,NA,NA,,NA,NA,
1267,2195-2,1450000000000,66,subSuperTrial,distr23,coffeeTable,target,3,2,table,furniture,blackStimulus,NA,5,5,NA,NA,wardrobe,distrClass2,4,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass3,2,3,NA,animal,1,1,0,TABLE,,1450000000000,TABLE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,coffeeTable,NA,NA,,NA,NA,
1269,2195-2,1450000000000,68,subSuperTrial,distr33,swordFish,target,4,3,fish,animal,gloves,distrClass3,3,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,train,distrClass3,2,4,NA,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,FISH,,1450000000000,FISH,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,swordFish,NA,NA,,NA,NA,
1270,2195-2,1450000000000,69,subSuperTrial,distr22,pug,target,4,3,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bison,distrClass2,3,4,NA,animal,rabbit,distrClass2,2,2,NA,animal,1,1,0,CONFUSED DOG,,1450000000000,CONFUSED DOG,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,pug,NA,NA,,NA,NA,
1271,2195-2,1450000000000,70,subSuperTrial,distr33,convertible,target,4,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,lobster,distrClass3,2,3,NA,animal,socks,distrClass3,3,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,1,1,0,CAR,,1450000000000,CAR,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,convertible,NA,NA,,NA,NA,
1272,2195-2,1450000000000,71,subSuperTrial,distr23,jellyBeans,target,3,4,candy,snack,blackStimulus,NA,5,5,NA,NA,train,distrClass3,4,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass2,2,3,NA,snack,1,1,0,JELLY BEANS,,1450000000000,JELLY BEANS,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,jellyBeans,NA,NA,,NA,NA,
1273,2195-2,1450000000000,72,subSuperTrial,distr12,pigeon,target,3,4,bird,animal,sparrow,distrClass1,2,2,bird,animal,crocodile,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,PIGEON,,1450000000000,PIGEON,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,pigeon,NA,NA,,NA,NA,
1274,3504-8,1450000000000,1,subSuperTrial,distr22,tulip,target,2,2,flower,plant,pottedPlant,distrClass2,4,3,NA,plant,rosemary,distrClass2,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,tulip,NA,NA,,NA,NA,
1275,3504-8,1450000000000,2,subSuperTrial,distr33,sunflower,target,4,2,flower,plant,blackStimulus,NA,5,5,NA,NA,train,distrClass3,2,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,sheep,distrClass3,3,4,NA,animal,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,sunflower,NA,NA,,NA,NA,
1276,3504-8,1450000000000,3,subSuperTrial,distr23,rose,target,4,2,flower,plant,blackStimulus,NA,5,5,NA,NA,kitten,distrClass3,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,ivy,distrClass2,2,4,NA,plant,1,1,0,flower!,,1450000000000,flower!,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,rose,NA,NA,,NA,NA,
1277,3504-8,1450000000000,4,subSuperTrial,distr23,gummyBears,target,4,3,candy,snack,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,2,4,NA,furniture,pretzels,distrClass2,3,2,NA,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,gummi bears,,1450000000000,gummi bears,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,gummyBears,NA,NA,,NA,NA,
1282,3504-8,1450000000000,9,subSuperTrial,distr22,bedsideTable,target,3,4,table,furniture,lamp,distrClass2,2,2,NA,furniture,bed,distrClass2,4,3,NA,furniture,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,bedsideTable,NA,NA,,NA,NA,
1283,3504-8,1450000000000,10,subSuperTrial,distr33,sportsCar,target,4,4,car,vehicle,rosemary,distrClass3,3,2,NA,plant,iguana,distrClass3,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,sportsCar,NA,NA,,NA,NA,
1284,3504-8,1450000000000,11,subSuperTrial,distr12,tShirt,target,4,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,campShirt,distrClass1,3,3,shirt,clothing,blackStimulus,NA,1,1,NA,NA,socks,distrClass2,2,2,NA,clothing,1,1,0,shirt w/o buttons,,1450000000000,shirt w/o buttons,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,tShirt,NA,NA,,NA,NA,
1287,3504-8,1450000000000,14,subSuperTrial,distr23,husky,target,4,4,dog,animal,crocodile,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass3,3,2,NA,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,husky,NA,NA,,NA,NA,
1288,3504-8,1450000000000,15,subSuperTrial,distr22,pandaBear,target,2,2,bear,animal,rabbit,distrClass2,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,squirrel,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,panda,,1450000000000,panda,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,pandaBear,NA,NA,,NA,NA,
