"","gameid","time","roundNum","trialType","condition","nameClickedObj","targetStatusClickedObj","spLocsClickedObj","lisLocsClickedObj","basiclevelClickedObj","superdomainClickedObj","alt1Name","alt1TargetStatus","alt1SpLocs","alt1LisLocs","alt1Basiclevel","alt1superdomain","alt2Name","alt2TargetStatus","alt2SpLocs","alt2LisLocs","alt2Basiclevel","alt2superdomain","alt3Name","alt3TargetStatus","alt3SpLocs","alt3LisLocs","alt3Basiclevel","alt3superdomain","alt4Name","alt4TargetStatus","alt4SpLocs","alt4LisLocs","alt4Basiclevel","alt4superdomain","numMessages","numSMessages","numLMessages","speakerMessages","listenerMessages","messageTimeStamps","refExp","sizeMentioned","colorMentioned","typeMentioned","otherFeatureMentioned","basiclevelMentioned","superClassMentioned","superclassattributeMentioned","utteranceContracted","oneMentioned","theMentioned","clickedType","clickedSize","clickedColor","colorPreNominal","sizePreNominal","X","notes"
"1386","8286-0",1.45e+12,41,"subSuperTrial","distr23","picnicTable","target",4,3,"table","furniture","ivy","distrClass3",2,2,NA,"plant","blackStimulus",NA,5,5,NA,NA,"wardrobe","distrClass2",3,4,NA,"furniture","blackStimulus",NA,1,1,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"picnicTable",NA,NA,"",NA,NA,""
"1388","8286-0",1.45e+12,43,"subSuperTrial","distr33","pigeon","target",4,4,"bird","animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"bookcase","distrClass3",2,3,NA,"furniture","firetruck","distrClass3",3,2,NA,"vehicle",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pigeon",NA,NA,"",NA,NA,""
"1394","8286-0",1.45e+12,49,"subSuperTrial","distr23","sunflower","target",3,4,"flower","plant","rosemary","distrClass2",4,3,NA,"plant","cookies","distrClass3",2,2,NA,"snack","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sunflower",NA,NA,"",NA,NA,""
"1397","8286-0",1.45e+12,52,"subSuperTrial","distr12","polarBear","target",3,2,"bear","animal","blackStimulus",NA,1,1,NA,NA,"chick","distrClass2",4,3,NA,"animal","koalaBear","distrClass1",2,4,"bear","animal","blackStimulus",NA,5,5,NA,NA,3,2,1,"bear___yeah","polar?","1449256574194___1449256578131___1449256585361","bear",FALSE,FALSE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,"polarBear",NA,NA,"",NA,NA,""
"1398","8286-0",1.45e+12,53,"subSuperTrial","distr33","diningTable","target",2,3,"table","furniture","iguana","distrClass3",3,4,NA,"animal","chips","distrClass3",4,2,NA,"snack","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1400","8286-0",1.45e+12,55,"subSuperTrial","distr23","dalmatian","target",2,4,"dog","animal","blackStimulus",NA,1,1,NA,NA,"dress","distrClass3",3,2,NA,"clothing","chick","distrClass2",4,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dalmatian",NA,NA,"",NA,NA,""
"1401","8286-0",1.45e+12,56,"subSuperTrial","distr22","clownFish","target",3,4,"fish","animal","blackStimulus",NA,5,5,NA,NA,"lobster","distrClass2",4,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"kitten","distrClass2",2,2,NA,"animal",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"clownFish",NA,NA,"",NA,NA,""
"1405","8286-0",1.45e+12,60,"subSuperTrial","distr23","parrot","target",2,2,"bird","animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"pig","distrClass2",4,3,NA,"animal","bed","distrClass3",3,4,NA,"furniture",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"parrot",NA,NA,"",NA,NA,""
"1406","8286-0",1.45e+12,61,"subSuperTrial","distr33","gummyBears","target",3,2,"candy","snack","blackStimulus",NA,1,1,NA,NA,"cow","distrClass3",4,3,NA,"animal","rabbit","distrClass3",2,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"candy","","1.45E+12","candy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"gummyBears",NA,NA,"",NA,NA,""
"1408","8286-0",1.45e+12,63,"subSuperTrial","distr23","convertible","target",4,2,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"firetruck","distrClass2",2,3,NA,"vehicle","rabbit","distrClass3",3,4,NA,"animal",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"convertible",NA,NA,"",NA,NA,""
"1412","8286-0",1.45e+12,67,"subSuperTrial","distr22","daisy","target",3,4,"flower","plant","blackStimulus",NA,1,1,NA,NA,"ivy","distrClass2",4,3,NA,"plant","blackStimulus",NA,5,5,NA,NA,"rosemary","distrClass2",2,2,NA,"plant",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"daisy",NA,NA,"",NA,NA,""
"1423","2919-a",1.45e+12,6,"subSuperTrial","distr22","convertible","target",4,3,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"ambulance","distrClass2",2,2,NA,"vehicle","train","distrClass2",3,4,NA,"vehicle",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"convertible",NA,NA,"",NA,NA,""
"1426","2919-a",1.45e+12,9,"subSuperTrial","distr33","dressShirt","target",4,3,"shirt","clothing","chick","distrClass3",3,2,NA,"animal","cookies","distrClass3",2,4,NA,"snack","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1428","2919-a",1.45e+12,11,"subSuperTrial","distr33","germanShepherd","target",2,4,"dog","animal","firetruck","distrClass3",4,3,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"socks","distrClass3",3,2,NA,"clothing",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"germanShepherd",NA,NA,"",NA,NA,""
"1429","2919-a",1.45e+12,12,"subSuperTrial","distr33","coffeeTable","target",2,2,"table","furniture","rabbit","distrClass3",3,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"chick","distrClass3",4,4,NA,"animal",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1439","2919-a",1.45e+12,22,"subSuperTrial","distr22","hummingBird","target",3,3,"bird","animal","blackStimulus",NA,5,5,NA,NA,"kitten","distrClass2",4,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"crocodile","distrClass2",2,4,NA,"animal",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hummingBird",NA,NA,"",NA,NA,""
"1451","2919-a",1.45e+12,34,"subSuperTrial","distr22","catfish","target",2,3,"fish","animal","bison","distrClass2",4,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"chick","distrClass2",3,4,NA,"animal",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"catfish",NA,NA,"",NA,NA,""
"1456","2919-a",1.45e+12,39,"subSuperTrial","distr22","blackBear","target",4,3,"bear","animal","kitten","distrClass2",2,4,NA,"animal","chick","distrClass2",3,2,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1461","2919-a",1.45e+12,44,"subSuperTrial","distr33","mnMs","target",2,3,"candy","snack","blackStimulus",NA,1,1,NA,NA,"dress","distrClass3",4,2,NA,"clothing","lobster","distrClass3",3,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"candy","","1.45E+12","candy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"mnMs",NA,NA,"",NA,NA,""
"1462","2919-a",1.45e+12,45,"subSuperTrial","distr23","sportsCar","target",3,3,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"train","distrClass2",4,2,NA,"vehicle","lobster","distrClass3",2,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1467","2919-a",1.45e+12,50,"subSuperTrial","distr33","diningTable","target",4,4,"table","furniture","blackStimulus",NA,1,1,NA,NA,"pretzels","distrClass3",3,2,NA,"snack","blackStimulus",NA,5,5,NA,NA,"elephant","distrClass3",2,3,NA,"animal",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1468","2919-a",1.45e+12,51,"subSuperTrial","distr23","tShirt","target",4,2,"shirt","clothing","socks","distrClass2",2,4,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"lamp","distrClass3",3,3,NA,"furniture",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tShirt",NA,NA,"",NA,NA,""
"1469","2919-a",1.45e+12,52,"subSuperTrial","distr33","goldFish","target",2,3,"fish","animal","blackStimulus",NA,1,1,NA,NA,"bed","distrClass3",4,4,NA,"furniture","motorcycle","distrClass3",3,2,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"goldFish",NA,NA,"",NA,NA,""
"1473","2919-a",1.45e+12,56,"subSuperTrial","distr23","grizzlyBear","target",4,2,"bear","animal","blackStimulus",NA,5,5,NA,NA,"elephant","distrClass2",3,4,NA,"animal","ambulance","distrClass3",2,3,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1481","2919-a",1.45e+12,64,"subSuperTrial","distr33","picnicTable","target",3,3,"table","furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"firetruck","distrClass3",2,4,NA,"vehicle","pretzels","distrClass3",4,2,NA,"snack",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"picnicTable",NA,NA,"",NA,NA,""
"1489","2919-a",1.45e+12,72,"subSuperTrial","distr22","husky","target",4,3,"dog","animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"chick","distrClass2",3,4,NA,"animal","squirrel","distrClass2",2,2,NA,"animal",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"husky",NA,NA,"",NA,NA,""
"1493","6456-4",1.45e+12,4,"subSuperTrial","distr33","daisy","target",2,3,"flower","plant","blackStimulus",NA,1,1,NA,NA,"bison","distrClass3",4,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"squirrel","distrClass3",3,2,NA,"animal",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"daisy",NA,NA,"",NA,NA,""
"1495","6456-4",1.45e+12,6,"subSuperTrial","distr33","parrot","target",4,4,"bird","animal","lamp","distrClass3",2,3,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"pretzels","distrClass3",3,2,NA,"snack",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"parrot",NA,NA,"",NA,NA,""
"1500","6456-4",1.45e+12,11,"subSuperTrial","distr22","catfish","target",2,2,"fish","animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"elephant","distrClass2",3,4,NA,"animal","bison","distrClass2",4,3,NA,"animal",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"catfish",NA,NA,"",NA,NA,""
"1502","6456-4",1.45e+12,13,"subSuperTrial","distr22","husky","target",3,3,"dog","animal","squirrel","distrClass2",2,4,NA,"animal","rabbit","distrClass2",4,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"husky",NA,NA,"",NA,NA,""
"1504","6456-4",1.45e+12,15,"subSuperTrial","distr23","hummingBird","target",3,3,"bird","animal","bookcase","distrClass3",4,2,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"bison","distrClass2",2,4,NA,"animal",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hummingBird",NA,NA,"",NA,NA,""
"1505","6456-4",1.45e+12,16,"subSuperTrial","distr23","suv","target",4,4,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"sheep","distrClass3",3,2,NA,"animal","ambulance","distrClass2",2,3,NA,"vehicle",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"suv",NA,NA,"",NA,NA,""
"1507","6456-4",1.45e+12,18,"subSuperTrial","distr22","diningTable","target",4,3,"table","furniture","bookcase","distrClass2",2,2,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"wardrobe","distrClass2",3,4,NA,"furniture",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1513","6456-4",1.45e+12,24,"subSuperTrial","distr23","goldFish","target",3,4,"fish","animal","bison","distrClass2",4,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"bathrobe","distrClass3",2,2,NA,"clothing",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"goldFish",NA,NA,"",NA,NA,""
"1516","6456-4",1.45e+12,27,"subSuperTrial","distr23","grizzlyBear","target",4,3,"bear","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"sheep","distrClass2",2,2,NA,"animal","firetruck","distrClass3",3,4,NA,"vehicle",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1517","6456-4",1.45e+12,28,"subSuperTrial","distr22","tShirt","target",4,2,"shirt","clothing","blackStimulus",NA,1,1,NA,NA,"bathrobe","distrClass2",3,4,NA,"clothing","blackStimulus",NA,5,5,NA,NA,"gloves","distrClass2",2,3,NA,"clothing",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tShirt",NA,NA,"",NA,NA,""
"1520","6456-4",1.45e+12,31,"subSuperTrial","distr33","eagle","target",4,4,"bird","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"chips","distrClass3",3,2,NA,"snack","firetruck","distrClass3",2,3,NA,"vehicle",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"eagle",NA,NA,"",NA,NA,""
"1521","6456-4",1.45e+12,32,"subSuperTrial","distr12","sportsCar","target",2,2,"car","vehicle","sedan","distrClass1",3,4,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"firetruck","distrClass2",4,3,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"silver car","","1.45E+12","silver car",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1522","6456-4",1.45e+12,33,"subSuperTrial","distr23","polarBear","target",2,2,"bear","animal","rabbit","distrClass2",4,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"chips","distrClass3",3,3,NA,"snack",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"polarBear",NA,NA,"",NA,NA,""
"1523","6456-4",1.45e+12,34,"subSuperTrial","distr33","coffeeTable","target",2,4,"table","furniture","blackStimulus",NA,1,1,NA,NA,"bison","distrClass3",4,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"rhino","distrClass3",3,2,NA,"animal",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1525","6456-4",1.45e+12,36,"subSuperTrial","distr22","swordFish","target",2,2,"fish","animal","elephant","distrClass2",4,4,NA,"animal","pig","distrClass2",3,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"swordFish",NA,NA,"",NA,NA,""
"1526","6456-4",1.45e+12,37,"subSuperTrial","distr23","sunflower","target",3,3,"flower","plant","blackStimulus",NA,1,1,NA,NA,"dress","distrClass3",2,2,NA,"clothing","blackStimulus",NA,5,5,NA,NA,"rosemary","distrClass2",4,4,NA,"plant",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sunflower",NA,NA,"",NA,NA,""
"1530","6456-4",1.45e+12,41,"subSuperTrial","distr33","dalmatian","target",4,3,"dog","animal","cookies","distrClass3",2,4,NA,"snack","blackStimulus",NA,5,5,NA,NA,"bed","distrClass3",3,2,NA,"furniture","blackStimulus",NA,1,1,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dalmatian",NA,NA,"",NA,NA,""
"1532","6456-4",1.45e+12,43,"subSuperTrial","distr33","pandaBear","target",3,2,"bear","animal","blackStimulus",NA,1,1,NA,NA,"bed","distrClass3",4,4,NA,"furniture","socks","distrClass3",2,3,NA,"clothing","blackStimulus",NA,5,5,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pandaBear",NA,NA,"",NA,NA,""
"1534","6456-4",1.45e+12,45,"subSuperTrial","distr12","pigeon","target",3,2,"bird","animal","blackStimulus",NA,1,1,NA,NA,"chick","distrClass2",2,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"sparrow","distrClass1",4,3,"bird","animal",1,1,0,"white bird","","1.45E+12","white bird",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pigeon",NA,NA,"",NA,NA,""
"1535","6456-4",1.45e+12,46,"subSuperTrial","distr22","poloShirt","target",3,3,"shirt","clothing","socks","distrClass2",2,2,NA,"clothing","bathrobe","distrClass2",4,4,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"poloShirt",NA,NA,"",NA,NA,""
"1536","6456-4",1.45e+12,47,"subSuperTrial","distr33","picnicTable","target",3,3,"table","furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"grasses","distrClass3",2,4,NA,"plant","pottedPlant","distrClass3",4,2,NA,"plant",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"picnicTable",NA,NA,"",NA,NA,""
"1541","6456-4",1.45e+12,52,"subSuperTrial","distr33","dressShirt","target",3,4,"shirt","clothing","lamp","distrClass3",4,2,NA,"furniture","horse","distrClass3",2,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1548","6456-4",1.45e+12,59,"subSuperTrial","distr23","germanShepherd","target",3,4,"dog","animal","lion","distrClass2",2,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"ambulance","distrClass3",4,2,NA,"vehicle",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"germanShepherd",NA,NA,"",NA,NA,""
"1551","6456-4",1.45e+12,62,"subSuperTrial","distr22","pug","target",3,2,"dog","animal","bison","distrClass2",2,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"rabbit","distrClass2",4,3,NA,"animal",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pug",NA,NA,"",NA,NA,""
"1556","6456-4",1.45e+12,67,"subSuperTrial","distr33","minivan","target",3,3,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"bathrobe","distrClass3",2,4,NA,"clothing","horse","distrClass3",4,2,NA,"animal",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"minivan",NA,NA,"",NA,NA,""
"1557","6456-4",1.45e+12,68,"subSuperTrial","distr22","blackBear","target",2,4,"bear","animal","kitten","distrClass2",3,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"squirrel","distrClass2",4,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1565","5934-3",1.45e+12,4,"subSuperTrial","distr23","clownFish","target",3,3,"fish","animal","rhino","distrClass2",2,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"rosemary","distrClass3",4,4,NA,"plant",1,1,0,"the fish","","1.45E+12","the fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,TRUE,"clownFish",NA,NA,"",NA,NA,""
"1572","5934-3",1.45e+12,11,"subSuperTrial","distr23","pigeon","target",3,2,"bird","animal","lobster","distrClass2",2,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"rosemary","distrClass3",4,4,NA,"plant",2,2,0,"looked like a nose lol___the bird","","1449261160039___1449261162927","looked like a nose lol",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,TRUE,"pigeon",NA,NA,"",NA,NA,""
"1578","5934-3",1.45e+12,17,"subSuperTrial","distr22","blackBear","target",2,2,"bear","animal","horse","distrClass2",4,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"lion","distrClass2",3,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"the bear","","1.45E+12","the bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,TRUE,"blackBear",NA,NA,"",NA,NA,""
"1582","5934-3",1.45e+12,21,"subSuperTrial","distr22","diningTable","target",2,3,"table","furniture","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"lamp","distrClass2",4,4,NA,"furniture","bookcase","distrClass2",3,2,NA,"furniture",2,1,1,"table","ha! lol you should create an account!","1449261277640___1449261287041","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1602","5934-3",1.45e+12,41,"subSuperTrial","distr22","dressShirt","target",2,4,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"dress","distrClass2",4,3,NA,"clothing","gloves","distrClass2",3,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1603","5934-3",1.45e+12,42,"subSuperTrial","distr33","coffeeTable","target",4,3,"table","furniture","bison","distrClass3",2,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"elephant","distrClass3",3,2,NA,"animal","blackStimulus",NA,5,5,NA,NA,2,2,0,"what's your dream job?___table","","1449261601742___1449261604671","what's your dream job?",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1623","5934-3",1.45e+12,62,"subSuperTrial","distr23","hawaiiShirt","target",4,3,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"socks","distrClass2",2,4,NA,"clothing","lamp","distrClass3",3,2,NA,"furniture","blackStimulus",NA,1,1,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hawaiiShirt",NA,NA,"",NA,NA,""
"1626","5934-3",1.45e+12,65,"subSuperTrial","distr12","sportsCar","target",2,2,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"sedan","distrClass1",3,3,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"train","distrClass2",4,4,NA,"vehicle",1,1,0,"silver car","","1.45E+12","silver car",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1629","5934-3",1.45e+12,68,"subSuperTrial","distr33","poloShirt","target",2,2,"shirt","clothing","pretzels","distrClass3",4,3,NA,"snack","pig","distrClass3",3,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,2,2,0,"sure thing :) it'll probs be something like TrippyHippy___shirt","","1449261964457___1449261968135","sure thing :) it'll probs be something like TrippyHippy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"poloShirt",NA,NA,"",NA,NA,""
"1647","7830-a",1.45e+12,14,"subSuperTrial","distr23","convertible","target",2,3,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"motorcycle","distrClass2",4,2,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,"cookies","distrClass3",3,4,NA,"snack",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"convertible",NA,NA,"",NA,NA,""
