gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,TypeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,TRUEheMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
4568-8,1.4489E+12,27,subSuperTrial,distr12,bookcase,target,3,2,furniture,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sideroadsign,distrClass2,2,3,NA,object,dresser,distrClass1,4,4,furniture,object,1,1,0,book case,,1.4489E+12,book case,FALSE,FALSE,TRUE,,,,,,,,bookcase,NA,NA,,,,
4568-8,1.4489E+12,28,subSuperTrial,distr23,wardrobe,target,3,2,furniture,object,blackStimulus,NA,1,1,NA,NA,baseballmitt,distrClass2,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,pancake,distrClass3,4,3,NA,food,1,1,0,clothes rack,,1.4489E+12,clothes rack,FALSE,FALSE,TRUE,,,,,,,,wardrobe,NA,NA,,,,
4568-8,1.4489E+12,29,colorSizeTrial,sizeOnly4Distr2Same,small_yellow_napkin,target,3,5,NA,NA,big_orange_napkin,distractor,4,3,NA,NA,big_orange_napkin,distractor,2,2,NA,NA,big_yellow_napkin,distractor,5,4,NA,NA,big_yellow_napkin,distractor,1,1,NA,NA,1,1,0,smallest yellow,,1.4489E+12,smallest yellow,TRUE,TRUE,FALSE,,,,,,,,small_yellow_napkin,NA,NA,,,,
4568-8,1.4489E+12,30,colorSizeTrial,sizeOnly4Distr3Same,small_orange_cap,target,1,5,NA,NA,big_orange_cap,distractor,2,2,NA,NA,big_blue_cap,distractor,4,1,NA,NA,big_orange_cap,distractor,3,4,NA,NA,big_orange_cap,distractor,5,3,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_orange_cap,NA,NA,,,,
4568-8,1.4489E+12,31,subSuperTrial,distr22,clarinet,target,4,2,instrument,object,cigar,distrClass2,3,4,NA,object,blackStimulus,NA,1,1,NA,NA,rubberduck,distrClass2,2,3,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,oboe,,1.4489E+12,oboe,FALSE,FALSE,TRUE,,,,,,,,clarinet,NA,NA,,,,
4568-8,1.4489E+12,32,colorSizeTrial,sizeOnly2Distr1Same,small_white_phone,target,4,3,NA,NA,big_white_phone,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_phone,distractor,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_white_phone,NA,NA,,,,
4568-8,1.4489E+12,33,subSuperTrial,distr33,pineapple,target,3,4,fruit,food,tennisball,distrClass3,4,2,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,firestation,distrClass3,2,3,NA,place,1,1,0,pineapple,,1.4489E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
4568-8,1.4489E+12,34,subSuperTrial,distr33,bike2,target,2,4,vehicle,object,blackStimulus,NA,1,1,NA,NA,fir,distrClass3,3,3,NA,plant,egg,distrClass3,4,2,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,bike,,1.4489E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
4568-8,1.4489E+12,35,colorSizeTrial,sizeOnly4Distr1Same,small_yellow_shoe,target,1,2,NA,NA,big_white_shoe,distractor,2,3,NA,NA,big_white_shoe,distractor,4,1,NA,NA,big_white_shoe,distractor,3,5,NA,NA,big_yellow_shoe,distractor,5,4,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_yellow_shoe,NA,NA,,,,
4568-8,1.4489E+12,36,subSuperTrial,distr33,rose,target,3,3,flower,plant,blackStimulus,NA,1,1,NA,NA,baseball,distrClass3,4,4,NA,object,blackStimulus,NA,5,5,NA,NA,egg,distrClass3,2,2,NA,food,1,1,0,rose,,1.4489E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
4568-8,1.4489E+12,37,subSuperTrial,distr23,trailer,target,2,4,house,place,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA,church,distrClass2,4,3,NA,place,1,1,0,trailer,,1.4489E+12,trailer,FALSE,FALSE,TRUE,,,,,,,,trailer,NA,NA,,,,
4568-8,1.4489E+12,38,subSuperTrial,distr33,firetruck,target,2,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,chive,distrClass3,4,2,NA,plant,hospital,distrClass3,3,4,NA,place,blackStimulus,NA,1,1,NA,NA,1,1,0,fire truck,,1.4489E+12,fire truck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
4568-8,1.4489E+12,39,subSuperTrial,distr33,igloo,target,4,3,house,place,smokedetector,distrClass3,2,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,penguin,distrClass3,3,2,NA,animal,1,1,0,igloo,,1.4489E+12,igloo,FALSE,FALSE,TRUE,,,,,,,,igloo,NA,NA,,,,
4568-8,1.4489E+12,40,subSuperTrial,distr12,mushroom,target,3,3,vegetable,food,pizza,distrClass2,2,4,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,broccoli,distrClass1,4,2,vegetable,food,1,1,0,mushroom,,1.4489E+12,mushroom,FALSE,FALSE,TRUE,,,,,,,,mushroom,NA,NA,,,,
4568-8,1.4489E+12,41,subSuperTrial,distr22,lamp,target,3,4,furniture,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,teddybear,distrClass2,2,2,NA,object,record,distrClass2,4,3,NA,object,1,1,0,lamp,,1.4489E+12,lamp,FALSE,FALSE,TRUE,,,,,,,,lamp,NA,NA,,,,
4568-8,1.4489E+12,42,colorSizeTrial,colorOnly4Distr1Same,big_orange_cushion,target,1,1,NA,NA,small_blue_cushion,distractor,2,5,NA,NA,big_blue_cushion,distractor,4,2,NA,NA,small_blue_cushion,distractor,3,3,NA,NA,small_blue_cushion,distractor,5,4,NA,NA,1,1,0,red,,1.4489E+12,red,FALSE,TRUE,FALSE,,,,,,,,big_orange_cushion,NA,NA,,,,
4568-8,1.4489E+12,43,colorSizeTrial,colorOnly4Distr4Same,big_black_avocado,target,2,1,NA,NA,big_green_avocado,distractor,4,5,NA,NA,big_green_avocado,distractor,3,4,NA,NA,big_green_avocado,distractor,5,3,NA,NA,big_green_avocado,distractor,1,2,NA,NA,1,1,0,black avocado,,1.4489E+12,black avocado,FALSE,TRUE,TRUE,,,,,,,,big_black_avocado,NA,NA,,,,
4568-8,1.4489E+12,44,colorSizeTrial,sizeOnly4Distr4Same,small_pink_teacup,target,2,4,NA,NA,big_pink_teacup,distractor,1,1,NA,NA,big_pink_teacup,distractor,5,2,NA,NA,big_pink_teacup,distractor,3,5,NA,NA,big_pink_teacup,distractor,4,3,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_pink_teacup,NA,NA,,,,
4568-8,1.4489E+12,45,subSuperTrial,distr23,corn,target,4,2,vegetable,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,binoculars,distrClass3,3,4,NA,object,egg,distrClass2,2,3,NA,food,1,1,0,corn,,1.4489E+12,corn,FALSE,FALSE,TRUE,,,,,,,,corn,NA,NA,,,,
4568-8,1.4489E+12,46,subSuperTrial,distr33,bra,target,2,4,clothing,object,burger,distrClass3,3,2,NA,food,blackStimulus,NA,1,1,NA,NA,fries,distrClass3,4,3,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,bra,,1.4489E+12,bra,FALSE,FALSE,TRUE,,,,,,,,bra,NA,NA,,,,
4568-8,1.4489E+12,47,colorSizeTrial,colorOnly2Distr2Same,small_pink_weddingcake,target,4,2,NA,NA,small_white_weddingcake,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_white_weddingcake,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,pink cake,,1.4489E+12,pink cake,FALSE,TRUE,TRUE,,,,,,,,small_pink_weddingcake,NA,NA,,,,
4568-8,1.4489E+12,48,colorSizeTrial,sizeOnly4Distr2Same,big_blue_binder,target,3,5,NA,NA,small_green_binder,distractor,5,3,NA,NA,small_blue_binder,distractor,2,4,NA,NA,small_green_binder,distractor,4,1,NA,NA,small_blue_binder,distractor,1,2,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_blue_binder,NA,NA,,,,
4568-8,1.4489E+12,49,subSuperTrial,distr12,bed,target,2,3,furniture,object,greekcolumn,distrClass2,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,chair2,distrClass1,4,2,furniture,object,1,1,0,bed,,1.4489E+12,bed,FALSE,FALSE,TRUE,,,,,,,,bed,NA,NA,,,,
4568-8,1.4489E+12,50,colorSizeTrial,colorOnly4Distr2Same,small_pink_hairdryer,target,2,3,NA,NA,big_purple_hairdryer,distractor,1,2,NA,NA,small_purple_hairdryer,distractor,5,4,NA,NA,small_purple_hairdryer,distractor,3,1,NA,NA,big_purple_hairdryer,distractor,4,5,NA,NA,1,1,0,small pink,,1.4489E+12,small pink,TRUE,TRUE,FALSE,,,,,,,,small_pink_hairdryer,NA,NA,,,,
4568-8,1.4489E+12,51,subSuperTrial,distr33,saxophone,target,4,4,instrument,object,mosque,distrClass3,2,3,NA,place,lion,distrClass3,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,sax,,1.4489E+12,sax,FALSE,FALSE,TRUE,,,,,TRUE,,,saxophone,NA,NA,,,,
4568-8,1.4489E+12,52,subSuperTrial,distr22,carrot,target,4,2,vegetable,food,blackStimulus,NA,1,1,NA,NA,pasta,distrClass2,3,4,NA,food,blackStimulus,NA,5,5,NA,NA,sushi,distrClass2,2,3,NA,food,1,1,0,carrot,,1.4489E+12,carrot,FALSE,FALSE,TRUE,,,,,,,,carrot,NA,NA,,,,
4568-8,1.4489E+12,53,subSuperTrial,distr22,kiwi,target,4,3,fruit,food,ketchup,distrClass2,3,2,NA,food,blackStimulus,NA,5,5,NA,NA,cookies,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,kiwi,,1.4489E+12,kiwi,FALSE,FALSE,TRUE,,,,,,,,kiwi,NA,NA,,,,
4568-8,1.4489E+12,54,subSuperTrial,distr12,germanShepherd,target,2,2,dog,animal,bear,distrClass2,3,3,NA,animal,collie,distrClass1,4,4,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,german shephard// standing up,,1.4489E+12,german shephard// standing up,FALSE,FALSE,TRUE,TRUE,,,,,,,germanShepherd,NA,NA,,,,
4568-8,1.4489E+12,55,colorSizeTrial,sizeOnly4Distr2Same,big_purple_flower,target,1,4,NA,NA,small_purple_flower,distractor,3,5,NA,NA,small_purple_flower,distractor,2,3,NA,NA,small_red_flower,distractor,4,1,NA,NA,small_red_flower,distractor,5,2,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_purple_flower,NA,NA,,,,
4568-8,1.4489E+12,56,colorSizeTrial,colorOnly2Distr1Same,big_purple_billiardball,target,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_billiardball,distractor,4,3,NA,NA,big_orange_billiardball,distractor,2,2,NA,NA,1,1,0,pink/magenta,,1.4489E+12,pink/magenta,FALSE,TRUE,FALSE,,,,,,,,big_purple_billiardball,NA,NA,,,,
4568-8,1.4489E+12,57,colorSizeTrial,sizeOnly2Distr1Same,big_blue_rug,target,3,4,NA,NA,small_purple_rug,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_rug,distractor,2,3,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_blue_rug,NA,NA,,,,
4568-8,1.4489E+12,58,colorSizeTrial,colorOnly2Distr1Same,small_pink_golfball,target,2,3,NA,NA,small_blue_golfball,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_blue_golfball,distractor,3,2,NA,NA,1,1,0,small pink,,1.4489E+12,small pink,TRUE,TRUE,FALSE,,,,,,,,small_pink_golfball,NA,NA,,,,
4568-8,1.4489E+12,59,colorSizeTrial,colorOnly4Distr4Same,big_red_candle,target,1,5,NA,NA,big_blue_candle,distractor,5,2,NA,NA,big_blue_candle,distractor,4,4,NA,NA,big_blue_candle,distractor,3,3,NA,NA,big_blue_candle,distractor,2,1,NA,NA,1,1,0,red,,1.4489E+12,red,FALSE,TRUE,FALSE,,,,,,,,big_red_candle,NA,NA,,,,
4568-8,1.4489E+12,60,colorSizeTrial,sizeOnly4Distr1Same,big_blue_butterfly,target,5,3,NA,NA,small_purple_butterfly,distractor,4,4,NA,NA,small_purple_butterfly,distractor,3,5,NA,NA,small_blue_butterfly,distractor,2,1,NA,NA,small_purple_butterfly,distractor,1,2,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_blue_butterfly,NA,NA,,,,
4568-8,1.4489E+12,61,subSuperTrial,distr22,pug,target,2,4,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,horse,distrClass2,4,2,NA,animal,crocodile,distrClass2,3,3,NA,animal,1,1,0,pug,,1.4489E+12,pug,FALSE,FALSE,TRUE,,,,,,,,pug,NA,NA,,,,
4568-8,1.4489E+12,62,subSuperTrial,distr23,grapefruit,target,3,4,fruit,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rice,distrClass2,2,2,NA,food,toilet,distrClass3,4,3,NA,object,1,1,0,grapefruit,,1.4489E+12,grapefruit,FALSE,FALSE,TRUE,,,,,,,,grapefruit,NA,NA,,,,
4568-8,1.4489E+12,63,subSuperTrial,distr12,cottage,target,3,2,house,place,castle,distrClass1,4,4,house,place,mosque,distrClass2,2,3,NA,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,elf house,,1.4489E+12,elf house,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,cottage,NA,NA,,,,
4568-8,1.4489E+12,64,colorSizeTrial,sizeOnly4Distr1Same,small_black_book,target,1,3,NA,NA,big_black_book,distractor,5,1,NA,NA,big_blue_book,distractor,2,5,NA,NA,big_blue_book,distractor,3,4,NA,NA,big_blue_book,distractor,4,2,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_black_book,NA,NA,,,,
4568-8,1.4489E+12,65,subSuperTrial,distr22,lime,target,4,2,fruit,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,muffin,distrClass2,2,4,NA,food,burger,distrClass2,3,3,NA,food,1,1,0,lime,,1.4489E+12,lime,FALSE,FALSE,TRUE,,,,,,,,lime,NA,NA,,,,
4568-8,1.4489E+12,66,colorSizeTrial,sizeOnly4Distr3Same,big_black_comb,target,3,4,NA,NA,small_black_comb,distractor,4,3,NA,NA,small_black_comb,distractor,2,5,NA,NA,small_black_comb,distractor,5,2,NA,NA,small_blue_comb,distractor,1,1,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_black_comb,NA,NA,,,,
4568-8,1.4489E+12,67,subSuperTrial,distr22,piano,target,4,3,instrument,object,blackStimulus,NA,5,5,NA,NA,basketball,distrClass2,3,2,NA,object,baseball,distrClass2,2,4,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,piano,,1.4489E+12,piano,FALSE,FALSE,TRUE,,,,,,,,piano,NA,NA,,,,
4568-8,1.4489E+12,68,colorSizeTrial,sizeOnly2Distr2Same,big_orange_coathanger,target,4,2,NA,NA,small_orange_coathanger,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_coathanger,distractor,2,4,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_orange_coathanger,NA,NA,,,,
4568-8,1.4489E+12,69,subSuperTrial,distr12,husky,target,2,2,dog,animal,blackStimulus,NA,1,1,NA,NA,greyhound,distrClass1,4,3,dog,animal,penguin,distrClass2,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,husky,,1.4489E+12,husky,FALSE,FALSE,TRUE,,,,,,,,husky,NA,NA,,,,
4568-8,1.4489E+12,70,subSuperTrial,distr23,belt2,target,4,3,clothing,object,blackStimulus,NA,1,1,NA,NA,smokedetector,distrClass2,2,2,NA,object,bear,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,belt,,1.4489E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
4568-8,1.4489E+12,71,subSuperTrial,distr12,boat,target,2,4,vehicle,object,blackStimulus,NA,5,5,NA,NA,walkietalkie,distrClass2,3,3,NA,object,car,distrClass1,4,2,vehicle,object,blackStimulus,NA,1,1,NA,NA,1,1,0,boat,,1.4489E+12,boat,FALSE,FALSE,TRUE,,,,,,,,boat,NA,NA,,,,
4568-8,1.4489E+12,72,subSuperTrial,distr12,daisy,target,4,2,flower,plant,blackStimulus,NA,1,1,NA,NA,dandelion,distrClass1,3,3,flower,plant,blackStimulus,NA,5,5,NA,NA,bambus,distrClass2,2,4,NA,plant,2,1,1,white flower,thanks for being so quick. I think we got them all right~~~,1448895587685___1448895600523,white flower,FALSE,TRUE,FALSE,,TRUE,,,,,,daisy,NA,NA,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9272-f,1.4489E+12,1,subSuperTrial,distr23,cottage,target,2,2,house,place,trafficcone,distrClass3,3,3,NA,object,blackStimulus,NA,1,1,NA,NA,hospital,distrClass2,4,4,NA,place,blackStimulus,NA,5,5,NA,NA,1,1,0,house,,1.4489E+12,house,FALSE,FALSE,FALSE,,TRUE,,,,,,cottage,NA,NA,,,,
9272-f,1.4489E+12,2,subSuperTrial,distr33,tent,target,3,4,house,place,cookies,distrClass3,2,2,NA,food,lion,distrClass3,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,tent,,1.4489E+12,tent,FALSE,FALSE,TRUE,,,,,,,,tent,NA,NA,,,,
9272-f,1.4489E+12,3,colorSizeTrial,sizeOnly4Distr2Same,small_pink_balloon,target,4,4,NA,NA,big_pink_balloon,distractor,5,1,NA,NA,big_yellow_balloon,distractor,2,5,NA,NA,big_pink_balloon,distractor,1,3,NA,NA,big_yellow_balloon,distractor,3,2,NA,NA,1,1,0,small purple balloon,,1.4489E+12,small purple balloon,TRUE,TRUE,TRUE,,,,,,,,small_pink_balloon,NA,NA,,,,
9272-f,1.4489E+12,4,subSuperTrial,distr33,bathrobe,target,3,4,clothing,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,museum,distrClass3,4,3,NA,place,egg,distrClass3,2,2,NA,food,1,1,0,bathrobe,,1.4489E+12,bathrobe,FALSE,FALSE,TRUE,,,,,,,,bathrobe,NA,NA,,,,
9272-f,1.4489E+12,5,subSuperTrial,distr33,clarinet,target,2,2,instrument,object,blackStimulus,NA,5,5,NA,NA,iguana,distrClass3,3,4,NA,animal,muffin,distrClass3,4,3,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,flute,,1.4489E+12,flute,FALSE,FALSE,TRUE,,,,,,,,clarinet,NA,NA,,,,
9272-f,1.4489E+12,6,subSuperTrial,distr23,rose,target,2,2,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cigar,distrClass3,3,4,NA,object,fir,distrClass2,4,3,NA,plant,1,1,0,rose,,1.4489E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
9272-f,1.4489E+12,7,colorSizeTrial,sizeOnly2Distr2Same,big_black_comb,target,2,3,NA,NA,small_black_comb,distractor,4,2,NA,NA,small_black_comb,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,bigger comb,,1.4489E+12,bigger comb,TRUE,FALSE,TRUE,,,,,,,,big_black_comb,NA,NA,,,,
9272-f,1.4489E+12,8,subSuperTrial,distr22,bookcase,target,4,4,furniture,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,tv,distrClass2,3,2,NA,object,smokedetector,distrClass2,2,3,NA,object,1,1,0,bookshelf,,1.4489E+12,bookshelf,FALSE,FALSE,TRUE,,,,,,,,bookcase,NA,NA,,,,
9272-f,1.4489E+12,9,subSuperTrial,distr12,pineapple,target,3,3,fruit,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pancake,distrClass2,2,2,NA,food,orange,distrClass1,4,4,fruit,food,1,1,0,pineapple,,1.4489E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
9272-f,1.4489E+12,10,colorSizeTrial,sizeOnly4Distr2Same,small_green_guitar,target,3,3,NA,NA,big_blue_guitar,distractor,2,2,NA,NA,big_blue_guitar,distractor,1,4,NA,NA,big_green_guitar,distractor,4,1,NA,NA,big_green_guitar,distractor,5,5,NA,NA,1,1,0,smallest green guitar,,1.4489E+12,smallest green guitar,TRUE,TRUE,TRUE,,,,,,,,small_green_guitar,NA,NA,,,,
9272-f,1.4489E+12,11,colorSizeTrial,sizeOnly4Distr1Same,small_white_phone,target,3,2,NA,NA,big_pink_phone,distractor,2,5,NA,NA,big_pink_phone,distractor,5,4,NA,NA,big_pink_phone,distractor,1,3,NA,NA,big_white_phone,distractor,4,1,NA,NA,1,1,0,small white phone,,1.4489E+12,small white phone,TRUE,TRUE,TRUE,,,,,,,,small_white_phone,NA,NA,,,,
9272-f,1.4489E+12,12,colorSizeTrial,sizeOnly4Distr1Same,small_red_flower,target,5,1,NA,NA,big_red_flower,distractor,2,5,NA,NA,big_purple_flower,distractor,1,4,NA,NA,big_purple_flower,distractor,3,3,NA,NA,big_purple_flower,distractor,4,2,NA,NA,1,1,0,small red flower,,1.4489E+12,small red flower,TRUE,TRUE,TRUE,,,,,,,,small_red_flower,NA,NA,,,,
9272-f,1.4489E+12,13,colorSizeTrial,colorOnly2Distr2Same,big_orange_napkin,target,2,4,NA,NA,big_yellow_napkin,distractor,3,3,NA,NA,big_yellow_napkin,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,darker orangish knapkin,,1.4489E+12,darker orangish knapkin,FALSE,TRUE,TRUE,,,,,,,,big_orange_napkin,NA,NA,,,,
9272-f,1.4489E+12,14,subSuperTrial,distr22,husky,target,4,4,dog,animal,flamingo,distrClass2,3,3,NA,animal,iguana,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,wolf,,1.4489E+12,wolf,FALSE,FALSE,TRUE,,,,,,,,husky,NA,NA,,,,
9272-f,1.4489E+12,15,colorSizeTrial,colorOnly4Distr1Same,small_pink_hairdryer,target,5,1,NA,NA,big_purple_hairdryer,distractor,1,4,NA,NA,big_purple_hairdryer,distractor,2,5,NA,NA,small_purple_hairdryer,distractor,4,3,NA,NA,big_purple_hairdryer,distractor,3,2,NA,NA,1,1,0,pink,,1.4489E+12,pink,FALSE,TRUE,FALSE,,,,,,,,small_pink_hairdryer,NA,NA,,,,
9272-f,1.4489E+12,16,subSuperTrial,distr23,tulip,target,4,2,flower,plant,binoculars,distrClass3,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,3,3,NA,plant,1,1,0,red flower,,1.4489E+12,red flower,FALSE,TRUE,FALSE,,TRUE,,,,,,tulip,NA,NA,,,,
9272-f,1.4489E+12,17,colorSizeTrial,sizeOnly4Distr4Same,big_white_weddingcake,target,3,3,NA,NA,small_white_weddingcake,distractor,4,1,NA,NA,small_white_weddingcake,distractor,5,5,NA,NA,small_white_weddingcake,distractor,2,4,NA,NA,small_white_weddingcake,distractor,1,2,NA,NA,1,1,0,biggest cake,,1.4489E+12,biggest cake,TRUE,FALSE,TRUE,,,,,,,,big_white_weddingcake,NA,NA,,,,
9272-f,1.4489E+12,18,subSuperTrial,distr33,piano,target,4,4,instrument,object,blackStimulus,NA,1,1,NA,NA,mosque,distrClass3,2,2,NA,place,crocodile,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,piano,,1.4489E+12,piano,FALSE,FALSE,TRUE,,,,,,,,piano,NA,NA,,,,
9272-f,1.4489E+12,19,colorSizeTrial,sizeOnly2Distr2Same,big_red_chair,target,4,3,NA,NA,small_red_chair,distractor,2,2,NA,NA,small_red_chair,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,big chair,,1.4489E+12,big chair,TRUE,FALSE,TRUE,,,,,,,,big_red_chair,NA,NA,,,,
9272-f,1.4489E+12,20,subSuperTrial,distr23,bike2,target,4,4,vehicle,object,blackStimulus,NA,1,1,NA,NA,tennisball,distrClass2,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,chocolate,distrClass3,3,3,NA,food,1,1,0,bike,,1.4489E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
9272-f,1.4489E+12,21,subSuperTrial,distr12,eggplant,target,2,3,vegetable,food,pumpkin,distrClass1,4,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rice,distrClass2,3,2,NA,food,1,1,0,eggplant,,1.4489E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
9272-f,1.4489E+12,22,colorSizeTrial,sizeOnly2Distr2Same,big_purple_billiardball,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_billiardball,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_purple_billiardball,distractor,4,4,NA,NA,1,1,0,big ball,,1.4489E+12,big ball,TRUE,FALSE,TRUE,,,,,,,,big_purple_billiardball,NA,NA,,,,
9272-f,1.4489E+12,23,subSuperTrial,distr23,firetruck,target,4,4,vehicle,object,blackStimulus,NA,1,1,NA,NA,laptop,distrClass2,2,3,NA,object,cheese,distrClass3,3,2,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,firetruck,,1.4489E+12,firetruck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
