gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
8102-e,1.44899E+12,66,colorSizeTrial,colorOnly4Distr4Same,small_yellow_napkin,target,3,5,NA,NA,small_orange_napkin,distractor,2,4,NA,NA,small_orange_napkin,distractor,4,1,NA,NA,small_orange_napkin,distractor,5,2,NA,NA,small_orange_napkin,distractor,1,3,NA,NA,1,1,0,yellow,,1.44899E+12,yellow,FALSE,TRUE,FALSE,,,,,,,,small_yellow_napkin,NA,NA,,,,
8102-e,1.44899E+12,67,colorSizeTrial,sizeOnly2Distr1Same,big_green_bracelet,target,3,4,NA,NA,small_green_bracelet,distractor,4,2,NA,NA,small_purple_bracelet,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,big,,1.44899E+12,big,TRUE,FALSE,FALSE,,,,,,,,big_green_bracelet,NA,NA,,,,
8102-e,1.44899E+12,68,subSuperTrial,distr22,pineapple,target,4,2,fruit,food,sandwich,distrClass2,3,3,NA,food,pizza,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,pinapple,,1.44899E+12,pinapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
8102-e,1.44899E+12,69,colorSizeTrial,sizeOnly2Distr2Same,small_blue_binder,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_binder,distractor,4,2,NA,NA,big_blue_binder,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,small,,1.44899E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_blue_binder,NA,NA,,,,
8102-e,1.44899E+12,70,colorSizeTrial,colorOnly4Distr2Same,small_green_avocado,target,5,1,NA,NA,small_black_avocado,distractor,1,2,NA,NA,big_black_avocado,distractor,2,3,NA,NA,big_black_avocado,distractor,4,5,NA,NA,small_black_avocado,distractor,3,4,NA,NA,1,1,0,green,,1.44899E+12,green,FALSE,TRUE,FALSE,,,,,,,,small_green_avocado,NA,NA,,,,
8102-e,1.44899E+12,71,colorSizeTrial,sizeOnly2Distr2Same,big_orange_billiardball,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,small_orange_billiardball,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_billiardball,distractor,3,4,NA,NA,1,1,0,big,,1.44899E+12,big,TRUE,FALSE,FALSE,,,,,,,,big_orange_billiardball,NA,NA,,,,
8102-e,1.44899E+12,72,subSuperTrial,distr12,tulip,target,3,4,flower,plant,hibiscus,distrClass1,4,3,flower,plant,blackStimulus,NA,5,5,NA,NA,cherryTree,distrClass2,2,2,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,tulip,,1.44899E+12,tulip,FALSE,FALSE,TRUE,,,,,,,,tulip,NA,NA,,,,
0844-2,1.44899E+12,1,colorSizeTrial,sizeOnly2Distr2Same,big_orange_cushion,target,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_orange_cushion,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_cushion,distractor,3,4,NA,NA,1,1,0,big pillow,,1.44899E+12,big pillow,TRUE,FALSE,TRUE,,,,,,,,big_orange_cushion,NA,NA,,,,
0844-2,1.44899E+12,2,subSuperTrial,distr22,saxophone,target,4,2,instrument,object,tv,distrClass2,2,3,NA,object,sideroadsign,distrClass2,3,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,instrument,,1.44899E+12,instrument,FALSE,FALSE,FALSE,,TRUE,,,,,,saxophone,NA,NA,,,,
0844-2,1.44899E+12,3,subSuperTrial,distr33,tulip,target,2,2,flower,plant,blackStimulus,NA,5,5,NA,NA,horse,distrClass3,4,3,NA,animal,binoculars,distrClass3,3,4,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,flower,,1.44899E+12,flower,FALSE,FALSE,FALSE,,TRUE,,,,,,tulip,NA,NA,,,,
0844-2,1.44899E+12,4,subSuperTrial,distr12,grapefruit,target,2,2,fruit,food,sandwich,distrClass2,4,4,NA,food,blackStimulus,NA,1,1,NA,NA,peach,distrClass1,3,3,fruit,food,blackStimulus,NA,5,5,NA,NA,1,1,0,purple fruit,,1.44899E+12,purple fruit,FALSE,TRUE,FALSE,,TRUE,,,,,,grapefruit,NA,NA,,,,
0844-2,1.44899E+12,5,colorSizeTrial,sizeOnly4Distr2Same,small_green_chair,distractor,2,3,NA,NA,small_red_chair,distractor,5,1,NA,NA,big_red_chair,target,1,2,NA,NA,small_green_chair,distractor,3,4,NA,NA,small_red_chair,distractor,4,5,NA,NA,1,1,0,big couch,,1.44899E+12,big couch,TRUE,FALSE,TRUE,,,,,,,,small_green_chair,NA,NA,,,,
0844-2,1.44899E+12,6,colorSizeTrial,sizeOnly4Distr3Same,small_blue_golfball,target,3,2,NA,NA,big_blue_golfball,distractor,1,4,NA,NA,big_blue_golfball,distractor,4,1,NA,NA,big_pink_golfball,distractor,5,3,NA,NA,big_blue_golfball,distractor,2,5,NA,NA,1,1,0,smallest ball,,1.44899E+12,smallest ball,TRUE,FALSE,TRUE,,,,,,,,small_blue_golfball,NA,NA,,,,
0844-2,1.44899E+12,7,colorSizeTrial,sizeOnly4Distr2Same,big_pink_phone,target,2,4,NA,NA,small_pink_phone,distractor,3,1,NA,NA,small_white_phone,distractor,1,3,NA,NA,small_pink_phone,distractor,4,5,NA,NA,small_white_phone,distractor,5,2,NA,NA,1,1,0,biggest pink,,1.44899E+12,biggest pink,TRUE,TRUE,FALSE,,,,,,,,big_pink_phone,NA,NA,,,,
0844-2,1.44899E+12,8,colorSizeTrial,sizeOnly4Distr2Same,big_purple_butterfly,target,1,3,NA,NA,small_blue_butterfly,distractor,3,5,NA,NA,small_blue_butterfly,distractor,2,1,NA,NA,small_purple_butterfly,distractor,4,2,NA,NA,small_purple_butterfly,distractor,5,4,NA,NA,1,1,0,biggest,,1.44899E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_purple_butterfly,NA,NA,,,,
0844-2,1.44899E+12,9,colorSizeTrial,sizeOnly4Distr3Same,small_green_guitar,target,3,4,NA,NA,big_blue_guitar,distractor,1,5,NA,NA,big_green_guitar,distractor,2,3,NA,NA,big_green_guitar,distractor,4,2,NA,NA,big_green_guitar,distractor,5,1,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_guitar,NA,NA,,,,
0844-2,1.44899E+12,10,colorSizeTrial,sizeOnly4Distr1Same,big_purple_yarn,target,3,4,NA,NA,small_red_yarn,distractor,5,5,NA,NA,small_red_yarn,distractor,1,3,NA,NA,small_purple_yarn,distractor,2,1,NA,NA,small_red_yarn,distractor,4,2,NA,NA,1,1,0,biggest purple,,1.44899E+12,biggest purple,TRUE,TRUE,FALSE,,,,,,,,big_purple_yarn,NA,NA,,,,
0844-2,1.44899E+12,11,colorSizeTrial,colorOnly4Distr1Same,small_blue_candle,target,3,1,NA,NA,big_red_candle,distractor,4,4,NA,NA,big_red_candle,distractor,1,5,NA,NA,big_red_candle,distractor,2,2,NA,NA,small_red_candle,distractor,5,3,NA,NA,1,1,0,smallest purple,,1.44899E+12,smallest purple,TRUE,TRUE,FALSE,,,,,,,,small_blue_candle,NA,NA,,,,
0844-2,1.44899E+12,12,subSuperTrial,distr22,lamp,target,3,2,furniture,object,blackStimulus,NA,5,5,NA,NA,tennisball,distrClass2,4,3,NA,object,blackStimulus,NA,1,1,NA,NA,mailbox,distrClass2,2,4,NA,object,1,1,0,light,,1.44899E+12,light,FALSE,FALSE,FALSE,TRUE,,,,,,,lamp,NA,NA,,,,
0844-2,1.44899E+12,13,colorSizeTrial,sizeOnly4Distr1Same,small_orange_billiardball,distractor,2,2,NA,NA,small_orange_billiardball,distractor,1,3,NA,NA,small_purple_billiardball,distractor,5,5,NA,NA,small_orange_billiardball,distractor,4,4,NA,NA,big_purple_billiardball,target,3,1,NA,NA,1,1,0,biggest,,1.44899E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,small_orange_billiardball,NA,NA,,,,
0844-2,1.44899E+12,14,colorSizeTrial,colorOnly4Distr1Same,small_purple_rug,target,5,2,NA,NA,big_blue_rug,distractor,2,1,NA,NA,small_blue_rug,distractor,3,3,NA,NA,big_blue_rug,distractor,4,5,NA,NA,big_blue_rug,distractor,1,4,NA,NA,1,1,0,purple,,1.44899E+12,purple,FALSE,TRUE,FALSE,,,,,,,,small_purple_rug,NA,NA,,,,
0844-2,1.44899E+12,15,subSuperTrial,distr23,bra,target,2,3,clothing,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,sushi,distrClass3,3,2,NA,food,smokedetector,distrClass2,4,4,NA,object,1,1,0,clothing,,1.44899E+12,clothing,FALSE,FALSE,FALSE,,TRUE,,,,,,bra,NA,NA,,,,
0844-2,1.44899E+12,16,colorSizeTrial,colorOnly4Distr3Same,small_blue_tack,target,3,3,NA,NA,big_red_tack,distractor,5,1,NA,NA,small_red_tack,distractor,2,4,NA,NA,small_red_tack,distractor,4,5,NA,NA,small_red_tack,distractor,1,2,NA,NA,1,1,0,blue,,1.44899E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_tack,NA,NA,,,,
0844-2,1.44899E+12,17,subSuperTrial,distr12,igloo,target,3,3,house,place,temple,distrClass2,2,2,NA,place,blackStimulus,NA,5,5,NA,NA,castle,distrClass1,4,4,house,place,blackStimulus,NA,1,1,NA,NA,1,1,0,ice,,1.44899E+12,ice,FALSE,FALSE,FALSE,TRUE,,,,,,,igloo,NA,NA,,,,
0844-2,1.44899E+12,18,colorSizeTrial,sizeOnly2Distr1Same,small_brown_jacket,target,2,4,NA,NA,big_green_jacket,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_brown_jacket,distractor,4,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_brown_jacket,NA,NA,,,,
0844-2,1.44899E+12,19,colorSizeTrial,colorOnly4Distr4Same,small_red_bucket,target,5,4,NA,NA,small_pink_bucket,distractor,3,1,NA,NA,small_pink_bucket,distractor,2,5,NA,NA,small_pink_bucket,distractor,1,3,NA,NA,small_pink_bucket,distractor,4,2,NA,NA,1,1,0,red,,1.44899E+12,red,FALSE,TRUE,FALSE,,,,,,,,small_red_bucket,NA,NA,,,,
0844-2,1.44899E+12,20,subSuperTrial,distr12,boat,target,2,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,binoculars,distrClass2,4,2,NA,object,motorcycle,distrClass1,3,4,vehicle,object,blackStimulus,NA,1,1,NA,NA,1,1,0,boat,,1.44899E+12,boat,FALSE,FALSE,TRUE,,,,,,,,boat,NA,NA,,,,
0844-2,1.44899E+12,21,subSuperTrial,distr12,tent,target,3,4,house,place,rv,distrClass1,4,3,house,place,hospital,distrClass2,2,2,NA,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,tent,,1.44899E+12,tent,FALSE,FALSE,TRUE,,,,,,,,tent,NA,NA,,,,
0844-2,1.44899E+12,22,colorSizeTrial,colorOnly4Distr2Same,big_purple_rock,target,2,5,NA,NA,big_green_rock,distractor,3,1,NA,NA,big_green_rock,distractor,1,4,NA,NA,small_green_rock,distractor,4,3,NA,NA,small_green_rock,distractor,5,2,NA,NA,1,1,0,purple,,1.44899E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_rock,NA,NA,,,,
0844-2,1.44899E+12,23,subSuperTrial,distr22,piano,target,4,4,instrument,object,blackStimulus,NA,5,5,NA,NA,football,distrClass2,3,2,NA,object,blackStimulus,NA,1,1,NA,NA,eraser,distrClass2,2,3,NA,object,1,1,0,instrument,,1.44899E+12,instrument,FALSE,FALSE,FALSE,,TRUE,,,,,,piano,NA,NA,,,,
0844-2,1.44899E+12,24,subSuperTrial,distr33,firetruck,target,2,2,vehicle,object,chocolate,distrClass3,4,4,NA,food,blackStimulus,NA,1,1,NA,NA,pizza,distrClass3,3,3,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,vehicle,,1.44899E+12,vehicle,FALSE,FALSE,FALSE,,TRUE,,,,,,firetruck,NA,NA,,,,
0844-2,1.44899E+12,25,subSuperTrial,distr23,carrot,target,3,4,vegetable,food,pizza,distrClass2,4,3,NA,food,blackStimulus,NA,5,5,NA,NA,flamingo,distrClass3,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,vegetable,,1.44899E+12,vegetable,FALSE,FALSE,FALSE,,TRUE,,,,,,carrot,NA,NA,,,,
0844-2,1.44899E+12,26,subSuperTrial,distr22,swimsuit,target,4,2,clothing,object,greekcolumn,distrClass2,2,3,NA,object,blackStimulus,NA,1,1,NA,NA,laptop,distrClass2,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,wearable,,1.44899E+12,wearable,FALSE,FALSE,FALSE,,,,TRUE,,,,swimsuit,NA,NA,,,,
0844-2,1.44899E+12,27,subSuperTrial,distr12,sunflower,target,3,4,flower,plant,blackStimulus,NA,5,5,NA,NA,ivy,distrClass2,4,3,NA,plant,daffodil,distrClass1,2,2,flower,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,suflower,,1.44899E+12,suflower,FALSE,FALSE,TRUE,,,,,,,,sunflower,NA,NA,,,,
0844-2,1.44899E+12,28,colorSizeTrial,sizeOnly4Distr4Same,big_black_avocado,target,3,3,NA,NA,small_black_avocado,distractor,1,2,NA,NA,small_black_avocado,distractor,5,1,NA,NA,small_black_avocado,distractor,4,4,NA,NA,small_black_avocado,distractor,2,5,NA,NA,1,1,0,biggest,,1.44899E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_black_avocado,NA,NA,,,,
0844-2,1.44899E+12,29,subSuperTrial,distr23,bathrobe,target,4,4,clothing,object,hotdog,distrClass3,3,3,NA,food,tooth,distrClass2,2,2,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,wearable,,1.44899E+12,wearable,FALSE,FALSE,FALSE,,,,TRUE,,,,bathrobe,NA,NA,,,,
0844-2,1.44899E+12,30,colorSizeTrial,sizeOnly4Distr4Same,big_pink_balloon,target,1,3,NA,NA,small_pink_balloon,distractor,4,5,NA,NA,small_pink_balloon,distractor,5,4,NA,NA,small_pink_balloon,distractor,2,2,NA,NA,small_pink_balloon,distractor,3,1,NA,NA,1,1,0,biggest,,1.44899E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_pink_balloon,NA,NA,,,,
0844-2,1.44899E+12,31,colorSizeTrial,sizeOnly4Distr2Same,small_brown_turtle,target,3,5,NA,NA,big_brown_turtle,distractor,4,2,NA,NA,big_black_turtle,distractor,5,4,NA,NA,big_black_turtle,distractor,1,1,NA,NA,big_brown_turtle,distractor,2,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_brown_turtle,NA,NA,,,,
0844-2,1.44899E+12,32,subSuperTrial,distr23,bike2,target,3,2,vehicle,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,trafficcone,distrClass2,4,4,NA,object,fries,distrClass3,2,3,NA,food,1,1,0,ridable,,1.44899E+12,ridable,FALSE,FALSE,FALSE,,,,TRUE,,,,bike2,NA,NA,,,,
0844-2,1.44899E+12,33,subSuperTrial,distr12,rose,target,2,4,flower,plant,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,3,2,NA,plant,hibiscus,distrClass1,4,3,flower,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,deep red,,1.44899E+12,deep red,FALSE,TRUE,FALSE,,,,,,,,rose,NA,NA,,,,
0844-2,1.44899E+12,34,colorSizeTrial,colorOnly2Distr2Same,big_yellow_shoe,target,3,4,NA,NA,big_white_shoe,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_white_shoe,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,yellow,,1.44899E+12,yellow,FALSE,TRUE,FALSE,,,,,,,,big_yellow_shoe,NA,NA,,,,
0844-2,1.44899E+12,35,colorSizeTrial,sizeOnly2Distr2Same,small_black_book,target,4,2,NA,NA,big_black_book,distractor,2,4,NA,NA,big_black_book,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,small,,1.44899E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_black_book,NA,NA,,,,
0844-2,1.44899E+12,36,subSuperTrial,distr33,dalmatian,target,2,3,dog,animal,blackStimulus,NA,1,1,NA,NA,bread,distrClass3,4,4,NA,food,blackStimulus,NA,5,5,NA,NA,firehydrant,distrClass3,3,2,NA,object,1,1,0,animal,,1.44899E+12,animal,FALSE,FALSE,FALSE,,,TRUE,,,,,dalmatian,NA,NA,,,,
0844-2,1.44899E+12,37,blackStimulus,undefined,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_orange_cap,target,2,4,NA,NA,big_orange_cap,distractor,4,3,NA,NA,big_orange_cap,distractor,3,2,NA,NA,1,1,0,small,,1.44899E+12,small,TRUE,FALSE,FALSE,,,,,,,,blackStimulus,NA,NA,,,,
0844-2,1.44899E+12,38,subSuperTrial,distr33,corn,target,3,4,vegetable,food,blackStimulus,NA,1,1,NA,NA,airport,distrClass3,2,3,NA,place,tire,distrClass3,4,2,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,food,,1.44899E+12,food,FALSE,FALSE,FALSE,,,TRUE,,,,,corn,NA,NA,,,,
0844-2,1.44899E+12,39,colorSizeTrial,sizeOnly4Distr4Same,small_black_comb,target,2,2,NA,NA,big_black_comb,distractor,1,3,NA,NA,big_black_comb,distractor,5,4,NA,NA,big_black_comb,distractor,4,5,NA,NA,big_black_comb,distractor,3,1,NA,NA,1,1,0,small,,1.44899E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_black_comb,NA,NA,,,,
0844-2,1.44899E+12,40,subSuperTrial,distr12,daisy,target,2,4,flower,plant,dandelion,distrClass1,4,3,flower,plant,blackStimulus,NA,5,5,NA,NA,chive,distrClass2,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,white,,1.44899E+12,white,FALSE,TRUE,FALSE,,,,,,,,daisy,NA,NA,,,,
0844-2,1.44899E+12,41,colorSizeTrial,sizeOnly2Distr1Same,small_red_flower,target,3,2,NA,NA,big_purple_flower,distractor,4,4,NA,NA,big_red_flower,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small,,1.44899E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_red_flower,NA,NA,,,,
0844-2,1.44899E+12,42,colorSizeTrial,sizeOnly4Distr4Same,small_orange_coathanger,target,2,4,NA,NA,big_orange_coathanger,distractor,3,3,NA,NA,big_orange_coathanger,distractor,4,2,NA,NA,big_orange_coathanger,distractor,1,1,NA,NA,big_orange_coathanger,distractor,5,5,NA,NA,1,1,0,small,,1.44899E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_orange_coathanger,NA,NA,,,,
0844-2,1.44899E+12,43,subSuperTrial,distr22,trailer,target,3,3,house,place,blackStimulus,NA,5,5,NA,NA,church,distrClass2,2,2,NA,place,blackStimulus,NA,1,1,NA,NA,museum,distrClass2,4,4,NA,place,1,1,0,mobile,,1.44899E+12,mobile,FALSE,FALSE,FALSE,TRUE,,,,,,,trailer,NA,NA,,,,
0844-2,1.44899E+12,44,colorSizeTrial,sizeOnly2Distr2Same,small_pink_hairdryer,target,2,2,NA,NA,big_pink_hairdryer,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_pink_hairdryer,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small,,1.44899E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_pink_hairdryer,NA,NA,,,,
0844-2,1.44899E+12,45,colorSizeTrial,colorOnly4Distr3Same,big_purple_bracelet,target,3,4,NA,NA,big_green_bracelet,distractor,5,1,NA,NA,big_green_bracelet,distractor,1,2,NA,NA,big_green_bracelet,distractor,4,5,NA,NA,small_green_bracelet,distractor,2,3,NA,NA,1,1,0,purple,,1.44899E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_bracelet,NA,NA,,,,
0844-2,1.44899E+12,46,colorSizeTrial,sizeOnly4Distr3Same,big_blue_ornament,target,4,5,NA,NA,small_blue_ornament,distractor,2,4,NA,NA,small_purple_ornament,distractor,5,1,NA,NA,small_blue_ornament,distractor,1,2,NA,NA,small_blue_ornament,distractor,3,3,NA,NA,1,1,0,big blue,,1.44899E+12,big blue,TRUE,TRUE,FALSE,,,,,,,,big_blue_ornament,NA,NA,,,,
0844-2,1.44899E+12,47,colorSizeTrial,sizeOnly4Distr1Same,big_orange_napkin,target,1,2,NA,NA,small_yellow_napkin,distractor,3,1,NA,NA,small_yellow_napkin,distractor,5,4,NA,NA,small_yellow_napkin,distractor,2,3,NA,NA,small_orange_napkin,distractor,4,5,NA,NA,1,1,0,biggest,,1.44899E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_orange_napkin,NA,NA,,,,
0844-2,1.44899E+12,48,subSuperTrial,distr23,eggplant,target,3,3,vegetable,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cookies,distrClass2,2,2,NA,food,firestation,distrClass3,4,4,NA,place,1,1,0,vegetable,,1.44899E+12,vegetable,FALSE,FALSE,FALSE,,TRUE,,,,,,eggplant,NA,NA,,,,
0844-2,1.44899E+12,49,subSuperTrial,distr33,pineapple,target,2,3,fruit,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,firehydrant,distrClass3,4,4,NA,object,washingmachine,distrClass3,3,2,NA,object,1,1,0,fruit,,1.44899E+12,fruit,FALSE,FALSE,FALSE,,TRUE,,,,,,pineapple,NA,NA,,,,
0844-2,1.44899E+12,50,subSuperTrial,distr23,bookcase,target,4,2,furniture,object,blackStimulus,NA,1,1,NA,NA,anvil,distrClass2,2,4,NA,object,bear,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,holds things,,1.44899E+12,holds things,FALSE,FALSE,FALSE,TRUE,,,,,,,bookcase,NA,NA,,,,
0844-2,1.44899E+12,51,subSuperTrial,distr12,dresser,distrClass1,2,4,furniture,object,wardrobe,target,4,2,furniture,object,pencil,distrClass2,3,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,biggest item,,1.44899E+12,biggest item,TRUE,FALSE,FALSE,,,TRUE,,,,,dresser,NA,NA,,,,
0844-2,1.44899E+12,52,subSuperTrial,distr33,bed,target,3,3,furniture,object,mosque,distrClass3,4,2,NA,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cheese,distrClass3,2,4,NA,food,1,1,0,furniture,,1.44899E+12,furniture,FALSE,FALSE,FALSE,,TRUE,,,,,,bed,NA,NA,,,,
0844-2,1.44899E+12,53,colorSizeTrial,sizeOnly2Distr1Same,big_blue_binder,target,2,3,NA,NA,small_blue_binder,distractor,4,2,NA,NA,small_green_binder,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,big blue,,1.44899E+12,big blue,TRUE,TRUE,FALSE,,,,,,,,big_blue_binder,NA,NA,,,,
0844-2,1.44899E+12,54,subSuperTrial,distr22,lime,target,4,4,fruit,food,chocolate,distrClass2,2,3,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,sushi,distrClass2,3,2,NA,food,1,1,0,fruit,,1.44899E+12,fruit,FALSE,FALSE,FALSE,,TRUE,,,,,,lime,NA,NA,,,,
0844-2,1.44899E+12,55,colorSizeTrial,colorOnly2Distr1Same,big_red_stapler,target,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_stapler,distractor,2,4,NA,NA,small_purple_stapler,distractor,4,2,NA,NA,1,1,0,red,,1.44899E+12,red,FALSE,TRUE,FALSE,,,,,,,,big_red_stapler,NA,NA,,,,
0844-2,1.44899E+12,56,subSuperTrial,distr12,clarinet,target,4,4,instrument,object,blackStimulus,NA,5,5,NA,NA,violin,distrClass1,3,2,instrument,object,firehydrant,distrClass2,2,3,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,horn,,1.44899E+12,horn,FALSE,FALSE,FALSE,TRUE,,,,,,,clarinet,NA,NA,,,,
0844-2,1.44899E+12,57,colorSizeTrial,colorOnly2Distr1Same,big_white_teacup,target,4,3,NA,NA,small_pink_teacup,distractor,2,4,NA,NA,big_pink_teacup,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,white,,1.44899E+12,white,FALSE,TRUE,FALSE,,,,,,,,big_white_teacup,NA,NA,,,,
0844-2,1.44899E+12,58,subSuperTrial,distr22,banjo,target,3,4,instrument,object,blackStimulus,NA,1,1,NA,NA,walkietalkie,distrClass2,2,3,NA,object,toilet,distrClass2,4,2,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,stringed,,1.44899E+12,stringed,FALSE,FALSE,FALSE,TRUE,,,,,,,banjo,NA,NA,,,,
0844-2,1.44899E+12,59,subSuperTrial,distr33,cottage,target,4,3,house,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,trafficcone,distrClass3,3,4,NA,object,bread,distrClass3,2,2,NA,food,1,1,0,home,,1.44899E+12,home,FALSE,FALSE,FALSE,,TRUE,,,,,,cottage,NA,NA,,,,
0844-2,1.44899E+12,60,colorSizeTrial,sizeOnly4Distr3Same,big_purple_bike,target,5,3,NA,NA,small_purple_bike,distractor,3,5,NA,NA,small_red_bike,distractor,1,1,NA,NA,small_purple_bike,distractor,2,2,NA,NA,small_purple_bike,distractor,4,4,NA,NA,1,1,0,big ,,1.44899E+12,big ,TRUE,FALSE,FALSE,,,,,,,,big_purple_bike,NA,NA,,,,
0844-2,1.44899E+12,61,colorSizeTrial,sizeOnly4Distr1Same,big_green_framee,target,4,3,NA,NA,small_pink_framee,distractor,5,5,NA,NA,small_pink_framee,distractor,1,1,NA,NA,small_pink_framee,distractor,2,4,NA,NA,small_green_framee,distractor,3,2,NA,NA,1,1,0,big,,1.44899E+12,big,TRUE,FALSE,FALSE,,,,,,,,big_green_framee,NA,NA,,,,
