condition,TargetColor,TargetType,Dist1Color,Dist1Type,Dist2Color,Dist2Type,value,prob,MCMCprob
overinformative,blue,apple,pink,carrot,yellow,pear,yellow_pear,6.31076891850024e-10,0
overinformative,blue,apple,pink,carrot,yellow,pear,pear,3.4667609956252815e-10,0
overinformative,blue,apple,pink,carrot,yellow,pear,yellow,7.997458396103063e-8,0
overinformative,blue,apple,pink,carrot,yellow,pear,pink_carrot,0.000005934391447778303,0
overinformative,blue,apple,pink,carrot,yellow,pear,carrot,0.000004260295508248589,0
overinformative,blue,apple,pink,carrot,yellow,pear,pink,0.0000026062359929912257,0
overinformative,blue,apple,pink,carrot,yellow,pear,blue_apple,0.5922587833105907,0
overinformative,blue,apple,pink,carrot,yellow,pear,apple,0.11960930275836036,0
overinformative,blue,apple,pink,carrot,yellow,pear,blue,0.288119032055763,0
overinformative,yellow,pear,black,avocado,black,pepper,black_pepper,2.66650291211542e-10,0
overinformative,yellow,pear,black,avocado,black,pepper,pepper,0.0000019134307224211905,0
overinformative,yellow,pear,black,avocado,black,pepper,black_avocado,1.2367915091446654e-10,0
overinformative,yellow,pear,black,avocado,black,pepper,avocado,4.4335948642429195e-9,0
overinformative,yellow,pear,black,avocado,black,pepper,black,1.2073994357148717e-11,0
overinformative,yellow,pear,black,avocado,black,pepper,yellow_pear,0.379132735511106,0
overinformative,yellow,pear,black,avocado,black,pepper,pear,0.49348149707635036,0
overinformative,yellow,pear,black,avocado,black,pepper,yellow,0.12738384914582307,0
overinformative,orange,carrot,red,apple,blue,banana,blue_banana,5.182029376960577e-10,0
overinformative,orange,carrot,red,apple,blue,banana,banana,0.000022235247499634766,0
overinformative,orange,carrot,red,apple,blue,banana,blue,3.259781073363111e-10,0
overinformative,orange,carrot,red,apple,blue,banana,red_apple,1.1401099867009388e-10,0
overinformative,orange,carrot,red,apple,blue,banana,apple,1.3328522033287091e-10,0
overinformative,orange,carrot,red,apple,blue,banana,red,9.062330817875468e-8,0
overinformative,orange,carrot,red,apple,blue,banana,orange_carrot,0.3427320141123831,0
overinformative,orange,carrot,red,apple,blue,banana,carrot,0.496047294980416,0
overinformative,orange,carrot,red,apple,blue,banana,orange,0.1611983639449161,0
informative,red,tomato,blue,apple,pink,tomato,pink_tomato,0.00020985050562988045,0
informative,red,tomato,blue,apple,pink,tomato,pink,0.000024244607910708643,0
informative,red,tomato,blue,apple,pink,tomato,blue_apple,2.540452276209553e-10,0
informative,red,tomato,blue,apple,pink,tomato,apple,0.000021400994145293903,0
informative,red,tomato,blue,apple,pink,tomato,blue,5.584312105504336e-10,0
informative,red,tomato,blue,apple,pink,tomato,red_tomato,0.4111920189090498,0
informative,red,tomato,blue,apple,pink,tomato,tomato,0.39513005348102237,0
informative,red,tomato,blue,apple,pink,tomato,red,0.19342243068976536,0
overinformative,brown,banana,blue,apple,red,avocado,red_avocado,1.1326284845144098e-9,0
overinformative,brown,banana,blue,apple,red,avocado,avocado,1.0940696218820773e-7,0
overinformative,brown,banana,blue,apple,red,avocado,red,0.000001783768181196911,0
overinformative,brown,banana,blue,apple,red,avocado,blue_apple,4.4959901821520384e-9,0
overinformative,brown,banana,blue,apple,red,avocado,apple,0.000007003181065725757,0
overinformative,brown,banana,blue,apple,red,avocado,blue,7.695583931004518e-10,0
overinformative,brown,banana,blue,apple,red,avocado,brown_banana,0.49305806007726644,0
overinformative,brown,banana,blue,apple,red,avocado,banana,0.3628690013132728,0
overinformative,brown,banana,blue,apple,red,avocado,brown,0.14406403585507455,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,red_pepper,1.0625748818072008e-10,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,pepper,9.427804543796892e-10,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,red,2.210741013310856e-9,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,brown_carrot,2.799660379729153e-9,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,carrot,7.908649258178601e-7,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,brown_banana,0.5734506132407329,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,banana,0.419221969674003,0
overinformative-cc,brown,banana,brown,carrot,red,pepper,brown,0.007326620160898924,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,red_tomato,4.1885931911685763e-10,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,tomato,3.566617684537913e-10,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,red,9.12649015339384e-9,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,orange_pear,0.000018712447946374512,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,pear,1.0278612309470244e-7,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,orange_pepper,0.4625965019082869,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,pepper,0.5343616067053573,0
overinformative-cc,orange,pepper,orange,pear,red,tomato,orange,0.003023066250274953,0
overinformative,red,apple,green,avocado,orange,pear,orange_pear,9.379711329713596e-9,0
overinformative,red,apple,green,avocado,orange,pear,pear,4.7177225023337606e-8,0
overinformative,red,apple,green,avocado,orange,pear,orange,4.2818169044786125e-9,0
overinformative,red,apple,green,avocado,orange,pear,green_avocado,8.43096480760607e-11,0
overinformative,red,apple,green,avocado,orange,pear,avocado,2.602086572054824e-10,0
overinformative,red,apple,green,avocado,orange,pear,green,9.111728108514867e-8,0
overinformative,red,apple,green,avocado,orange,pear,red_apple,0.3856566229542884,0
overinformative,red,apple,green,avocado,orange,pear,apple,0.4846096841536797,0
overinformative,red,apple,green,avocado,orange,pear,red,0.12973354059147924,0
informative,green,pear,blue,apple,yellow,pear,yellow_pear,0.00010238308056176765,0
informative,green,pear,blue,apple,yellow,pear,yellow,0.00001959666606762771,0
informative,green,pear,blue,apple,yellow,pear,blue_apple,1.0433202990915668e-9,0
informative,green,pear,blue,apple,yellow,pear,apple,0.00028108610811111213,0
informative,green,pear,blue,apple,yellow,pear,blue,2.3240280850537195e-9,0
informative,green,pear,blue,apple,yellow,pear,green_pear,0.7030830406847095,0
informative,green,pear,blue,apple,yellow,pear,pear,0.05284605138107066,0
informative,green,pear,blue,apple,yellow,pear,green,0.24366783871213094,0
informative,red,tomato,orange,pear,pink,tomato,pink_tomato,0.00023243680074718802,0
informative,red,tomato,orange,pear,pink,tomato,pink,0.00002053307025526878,0
informative,red,tomato,orange,pear,pink,tomato,orange_pear,8.668793507382172e-9,0
informative,red,tomato,orange,pear,pink,tomato,pear,1.236323352125675e-7,0
informative,red,tomato,orange,pear,pink,tomato,orange,1.0505024688705752e-8,0
informative,red,tomato,orange,pear,pink,tomato,red_tomato,0.40970262550678405,0
informative,red,tomato,orange,pear,pink,tomato,tomato,0.4091506705460042,0
informative,red,tomato,orange,pear,pink,tomato,red,0.18089359127005597,0
overinformative,green,tomato,red,apple,blue,banana,blue_banana,2.609889959061887e-9,0
overinformative,green,tomato,red,apple,blue,banana,banana,0.00003643610665106996,0
overinformative,green,tomato,red,apple,blue,banana,blue,3.1302210334539195e-10,0
overinformative,green,tomato,red,apple,blue,banana,red_apple,4.122541782023963e-10,0
overinformative,green,tomato,red,apple,blue,banana,apple,1.199428872592726e-9,0
overinformative,green,tomato,red,apple,blue,banana,red,1.2435447167861435e-8,0
overinformative,green,tomato,red,apple,blue,banana,green_tomato,0.44583296578653386,0
overinformative,green,tomato,red,apple,blue,banana,tomato,0.3687229878098816,0
overinformative,green,tomato,red,apple,blue,banana,green,0.18540759332689102,0
overinformative,orange,pepper,blue,apple,green,tomato,green_tomato,3.0683229973327414e-10,0
overinformative,orange,pepper,blue,apple,green,tomato,tomato,3.946294627712465e-8,0
overinformative,orange,pepper,blue,apple,green,tomato,green,2.608185195749863e-9,0
overinformative,orange,pepper,blue,apple,green,tomato,blue_apple,1.6808545253528933e-9,0
overinformative,orange,pepper,blue,apple,green,tomato,apple,0.0000053905334364734855,0
overinformative,orange,pepper,blue,apple,green,tomato,blue,5.953226675131901e-10,0
overinformative,orange,pepper,blue,apple,green,tomato,orange_pepper,0.39244962084735796,0
overinformative,orange,pepper,blue,apple,green,tomato,pepper,0.44400565346054294,0
overinformative,orange,pepper,blue,apple,green,tomato,orange,0.16353929050452187,0
overinformative,yellow,pear,green,apple,red,pepper,red_pepper,7.109433339341406e-11,0
overinformative,yellow,pear,green,apple,red,pepper,pepper,4.9065331323955664e-9,0
overinformative,yellow,pear,green,apple,red,pepper,red,1.242529920784396e-9,0
overinformative,yellow,pear,green,apple,red,pepper,green_apple,8.131464356887802e-10,0
overinformative,yellow,pear,green,apple,red,pepper,apple,2.5656588384018087e-9,0
overinformative,yellow,pear,green,apple,red,pepper,green,1.5171120760564895e-8,0
overinformative,yellow,pear,green,apple,red,pepper,yellow_pear,0.3573471453408372,0
overinformative,yellow,pear,green,apple,red,pepper,pear,0.5287542733441859,0
overinformative,yellow,pear,green,apple,red,pepper,yellow,0.11389855654489348,0
overinformative,red,pepper,brown,carrot,green,pear,green_pear,6.132580816989714e-10,0
overinformative,red,pepper,brown,carrot,green,pear,pear,5.804181777314343e-10,0
overinformative,red,pepper,brown,carrot,green,pear,green,2.068838876498923e-7,0
overinformative,red,pepper,brown,carrot,green,pear,brown_carrot,4.1179404599526724e-10,0
overinformative,red,pepper,brown,carrot,green,pear,carrot,7.157427963170477e-7,0
overinformative,red,pepper,brown,carrot,green,pear,brown,2.1092981149981816e-9,0
overinformative,red,pepper,brown,carrot,green,pear,red_pepper,0.37791256450598276,0
overinformative,red,pepper,brown,carrot,green,pear,pepper,0.4660044465420012,0
overinformative,red,pepper,brown,carrot,green,pear,red,0.15608206261056368,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,green_pepper,2.5387358886500215e-10,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,pepper,8.070585684484207e-10,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,orange_carrot,9.761703966240497e-11,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,carrot,3.043974705540225e-10,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,orange,3.6220263729916144e-10,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,green_avocado,0.3671474682894357,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,avocado,0.6327803406996945,0
overinformative-cc,green,avocado,orange,carrot,green,pepper,green,0.00007218918572061671,0
informative,pink,carrot,orange,carrot,orange,pepper,orange_pepper,2.3000032527791392e-9,0
informative,pink,carrot,orange,carrot,orange,pepper,pepper,4.935024738036481e-8,0
informative,pink,carrot,orange,carrot,orange,pepper,orange_carrot,5.669737943961422e-8,0
informative,pink,carrot,orange,carrot,orange,pepper,orange,9.472489381011366e-10,0
informative,pink,carrot,orange,carrot,orange,pepper,pink_carrot,0.4155606103324152,0
informative,pink,carrot,orange,carrot,orange,pepper,carrot,0.00005386912011821382,0
informative,pink,carrot,orange,carrot,orange,pepper,pink,0.5843854112525879,0
overinformative,green,apple,black,avocado,blue,banana,blue_banana,1.1772333352456627e-9,0
overinformative,green,apple,black,avocado,blue,banana,banana,0.000021819829805041733,0
overinformative,green,apple,black,avocado,blue,banana,blue,4.0532346654307196e-10,0
overinformative,green,apple,black,avocado,blue,banana,black_avocado,3.331962672829095e-10,0
overinformative,green,apple,black,avocado,blue,banana,avocado,3.737744064858457e-9,0
overinformative,green,apple,black,avocado,blue,banana,black,5.311080410730473e-11,0
overinformative,green,apple,black,avocado,blue,banana,green_apple,0.3733790560955379,0
overinformative,green,apple,black,avocado,blue,banana,apple,0.47524178256791405,0
overinformative,green,apple,black,avocado,blue,banana,green,0.15135733580013536,0
informative,brown,banana,blue,banana,orange,carrot,orange_carrot,1.5637354965005524e-10,0
informative,brown,banana,blue,banana,orange,carrot,carrot,1.4863314244783525e-10,0
informative,brown,banana,blue,banana,orange,carrot,orange,1.8282494307536469e-9,0
informative,brown,banana,blue,banana,orange,carrot,blue_banana,2.0200630102382763e-8,0
informative,brown,banana,blue,banana,orange,carrot,blue,6.159543291203414e-10,0
informative,brown,banana,blue,banana,orange,carrot,brown_banana,0.5801643587922806,0
informative,brown,banana,blue,banana,orange,carrot,banana,0.12700229205498428,0
informative,brown,banana,blue,banana,orange,carrot,brown,0.2928333262028946,0
overinformative,pink,tomato,orange,pear,yellow,pear,yellow_pear,1.16451284727144e-9,0
overinformative,pink,tomato,orange,pear,yellow,pear,yellow,5.426448413102894e-8,0
overinformative,pink,tomato,orange,pear,yellow,pear,orange_pear,8.839197953066241e-9,0
overinformative,pink,tomato,orange,pear,yellow,pear,pear,1.6269286491126674e-10,0
overinformative,pink,tomato,orange,pear,yellow,pear,orange,1.3559106892001834e-8,0
overinformative,pink,tomato,orange,pear,yellow,pear,pink_tomato,0.5331711808265359,0
overinformative,pink,tomato,orange,pear,yellow,pear,tomato,0.3071517690293867,0
overinformative,pink,tomato,orange,pear,yellow,pear,pink,0.15967697215408289,0
informative,green,tomato,red,pepper,red,tomato,red_tomato,4.807514695002713e-8,0
informative,green,tomato,red,pepper,red,tomato,red_pepper,1.6575345984976242e-10,0
informative,green,tomato,red,pepper,red,tomato,pepper,2.221849473995224e-9,0
informative,green,tomato,red,pepper,red,tomato,red,7.199809602830028e-11,0
informative,green,tomato,red,pepper,red,tomato,green_tomato,0.6855164131287087,0
informative,green,tomato,red,pepper,red,tomato,tomato,0.0009724184876932271,0
informative,green,tomato,red,pepper,red,tomato,green,0.31351111784885016,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,pink_tomato,0.0000018099749800372027,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,tomato,0.000018853400263460015,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,pink,0.000008109973808889676,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,orange_carrot,1.4873733755644298e-9,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,carrot,4.158454710662417e-10,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,orange_pear,0.33888776975447005,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,pear,0.6568267620253015,0
overinformative-cc,orange,pear,orange,carrot,pink,tomato,orange,0.004256692967957154,0
informative,pink,tomato,brown,carrot,green,tomato,green_tomato,3.981568117644678e-8,0
informative,pink,tomato,brown,carrot,green,tomato,green,2.0522370598711827e-8,0
informative,pink,tomato,brown,carrot,green,tomato,brown_carrot,5.345020027642414e-8,0
informative,pink,tomato,brown,carrot,green,tomato,carrot,0.000009222160766456567,0
informative,pink,tomato,brown,carrot,green,tomato,brown,2.8252431743068986e-9,0
informative,pink,tomato,brown,carrot,green,tomato,pink_tomato,0.6803353977089467,0
informative,pink,tomato,brown,carrot,green,tomato,tomato,0.0004427442613553393,0
informative,pink,tomato,brown,carrot,green,tomato,pink,0.31921251925543603,0
overinformative,pink,carrot,black,avocado,red,tomato,red_tomato,3.579535842623236e-10,0
overinformative,pink,carrot,black,avocado,red,tomato,tomato,7.023795044178148e-10,0
overinformative,pink,carrot,black,avocado,red,tomato,red,3.5784180878930695e-8,0
overinformative,pink,carrot,black,avocado,red,tomato,black_avocado,1.2725813489736035e-9,0
overinformative,pink,carrot,black,avocado,red,tomato,avocado,3.3800296061575424e-8,0
